,Specialty,Program,Link suffix,City,State
59,Child Neurology,Mayo Clinic College of Medicine and Science (Rochester) Program,/Program/GetById/2393,Rochester,MN
60,Child Neurology,Detroit Medical Center/Wayne State University Program,/Program/GetById/2392,Detroit,MI
61,Child Neurology,University of Michigan Health System Program,/Program/GetById/2391,Ann Arbor,MI
62,Child Neurology,Spectrum Health/Michigan State University Program,/Program/GetById/2390,Grand Rapids,MI
63,Child Neurology,Massachusetts General Hospital Program,/Program/GetById/2389,Boston,MA
64,Child Neurology,Children's Hospital/Beth Israel Deaconess Medical Center/Harvard Medical School Program,/Program/GetById/2388,Boston,MA
65,Child Neurology,University of Wisconsin Hospitals and Clinics Program,/Program/GetById/2433,Madison,WI
66,Child Neurology,Tufts Medical Center Program,/Program/GetById/2387,Boston,MA
67,Child Neurology,Johns Hopkins University Program,/Program/GetById/2385,Baltimore,MD
68,Child Neurology,Louisiana State University Program,/Program/GetById/2384,New Orleans,LA
69,Child Neurology,University of Louisville School of Medicine Program,/Program/GetById/2383,Louisville,KY
70,Child Neurology,University of Kentucky College of Medicine Program,/Program/GetById/2382,Lexington,KY
71,Child Neurology,Children's Mercy Hospital/University of Kansas Medical Center Program,/Program/GetById/2381,Kansas City,MO
72,Child Neurology,University of Iowa Hospitals and Clinics Program,/Program/GetById/2380,Iowa City,IA
73,Child Neurology,Indiana University School of Medicine Program,/Program/GetById/2379,Indianapolis,IN
74,Child Neurology,Boston University Medical Center Program,/Program/GetById/2386,Boston,MA
75,Child Neurology,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/2434,Milwaukee,WI
