,Specialty,Program,Link suffix,City,State
61,Plastic Surgery - Integrated,McGaw Medical Center of Northwestern University Program,/Program/GetById/3580,Chicago,IL
62,Plastic Surgery - Integrated,Southern Illinois University Program,/Program/GetById/3581,Springfield,IL
63,Plastic Surgery - Integrated,Indiana University School of Medicine Program,/Program/GetById/3582,Indianapolis,IN
64,Plastic Surgery - Integrated,University of Missouri-Columbia Program,/Program/GetById/3600,Columbia,MO
65,Plastic Surgery - Integrated,St Louis University School of Medicine Program,/Program/GetById/3599,St. Louis,MO
66,Plastic Surgery - Integrated,Washington University/B-JH/SLCH Consortium Program,/Program/GetById/3598,St Louis,MO
67,Plastic Surgery - Integrated,University of Mississippi School of Medicine Program,/Program/GetById/3597,Jackson,MS
68,Plastic Surgery - Integrated,Mayo Clinic College of Medicine and Science (Arizona) Program,/Program/GetById/3596,Phoenix,AZ
69,Plastic Surgery - Integrated,Mayo Clinic College of Medicine and Science (Rochester) Program,/Program/GetById/3595,Rochester,MN
70,Plastic Surgery - Integrated,University of Minnesota Program,/Program/GetById/3594,Minneapolis,MN
71,Plastic Surgery - Integrated,University of Michigan Health System Program,/Program/GetById/3593,Ann Arbor,MI
72,Plastic Surgery - Integrated,University of Wisconsin Hospitals and Clinics Program,/Program/GetById/3643,Madison,WI
73,Plastic Surgery - Integrated,Spectrum Health/Michigan State University Program,/Program/GetById/3592,Grand Rapids,MI
74,Plastic Surgery - Integrated,University of Massachusetts Program,/Program/GetById/3590,Worcester,MA
75,Plastic Surgery - Integrated,Beth Israel Deaconess Medical Center Program,/Program/GetById/3589,Boston,MA
76,Plastic Surgery - Integrated,Lahey Clinic Program,/Program/GetById/3588,Burlington,MA
77,Plastic Surgery - Integrated,Johns Hopkins University/University of Maryland Program,/Program/GetById/3587,Baltimore,MD
78,Plastic Surgery - Integrated,Louisiana State University School of Medicine Program,/Program/GetById/3586,New Orleans,LA
79,Plastic Surgery - Integrated,University of Kentucky College of Medicine Program,/Program/GetById/3585,Lexington,KY
80,Plastic Surgery - Integrated,University of Louisville School of Medicine Program,/Program/GetById/3584,Louisville,KY
81,Plastic Surgery - Integrated,University of Kansas School of Medicine Program,/Program/GetById/3583,Kansas City,KS
82,Plastic Surgery - Integrated,Brigham and Women's Hospital/Harvard Medical School Program,/Program/GetById/3591,Boston,MA
83,Plastic Surgery - Integrated,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/3644,Milwaukee,WI
