,Specialty,Program,Link suffix,City,State
94,Dermatology,Mayo Clinic College of Medicine and Science (Arizona) Program,/Program/GetById/164,Scottsdale,AZ
95,Dermatology,University of Arizona College of Medicine-Tucson Program,/Program/GetById/165,Tucson,AZ
96,Dermatology,University of Arkansas for Medical Sciences (UAMS) College of Medicine Program,/Program/GetById/166,Little Rock,AR
97,Dermatology,University of California Davis Health Program,/Program/GetById/176,Sacramento,CA
98,Dermatology,Prime West Consortium/Newport Beach Program,/Program/GetById/167,Newport Beach,CA
99,Dermatology,Los Angeles County-Harbor-UCLA Medical Center Program,/Program/GetById/169,Torrance,CA
100,Dermatology,Kaiser Permanente Southern California (Los Angeles) Program,/Program/GetById/170,Los Angeles,CA
101,Dermatology,University of California (Irvine) Program,/Program/GetById/171,Irvine,CA
102,Dermatology,UCLA David Geffen School of Medicine/UCLA Medical Center Program,/Program/GetById/172,Los Angeles,CA
103,Dermatology,University of California (San Diego) Medical Center Program,/Program/GetById/173,La Jolla,CA
104,Dermatology,University of California (San Francisco) Program,/Program/GetById/174,San Francisco,CA
105,Dermatology,University of Southern California/LAC+USC Medical Center Program,/Program/GetById/168,Los Angeles,CA
106,Dermatology,University of South Florida Morsani Program,/Program/GetById/194,Tampa,FL
107,Dermatology,University of Florida Program,/Program/GetById/195,Gainesville,FL
108,Dermatology,Mayo Clinic College of Medicine and Science (Jacksonville) Program,/Program/GetById/196,Jacksonville,FL
109,Dermatology,University of Massachusetts Program,/Program/GetById/216,Worcester,MA
110,Dermatology,Tufts Medical Center Program,/Program/GetById/217,Boston,MA
111,Dermatology,Massachusetts General Hospital/Beth Israel Deaconess Medical Center/Brigham and Women's Hosp Program,/Program/GetById/218,Boston,MA
112,Dermatology,Beaumont Health (Farmington Hills) Program,/Program/GetById/219,Commerce Twp,MI
113,Dermatology,St Joseph Mercy Livingston Program,/Program/GetById/220,Ann Arbor,MI
114,Dermatology,Beaumont Health (Trenton) Program,/Program/GetById/221,Trenton,MI
115,Dermatology,Boston University Medical Center Program,/Program/GetById/215,Boston,MA
116,Dermatology,Henry Ford Hospital/Wayne State University Program,/Program/GetById/222,Detroit,MI
117,Dermatology,University of Michigan Health System Program,/Program/GetById/224,Ann Arbor,MI
118,Dermatology,HealthPartners Institute Program,/Program/GetById/225,St. Louis Park,MN
119,Dermatology,Mayo Clinic College of Medicine and Science (Rochester) Program,/Program/GetById/226,Rochester,MN
120,Dermatology,University of Minnesota Program,/Program/GetById/227,Minneapolis,MN
121,Dermatology,University of Mississippi School of Medicine Program,/Program/GetById/228,Jackson,MS
122,Dermatology,Still OPTI Program,/Program/GetById/229,Kirksville,MO
123,Dermatology,Wayne State University School of Medicine Program,/Program/GetById/223,Detroit,MI
124,Dermatology,University of Maryland Program,/Program/GetById/214,Baltimore,MD
125,Dermatology,Johns Hopkins University Program,/Program/GetById/213,Baltimore,MD
126,Dermatology,Louisiana State University Program,/Program/GetById/212,New Orleans,LA
127,Dermatology,Philadelphia College of Osteopathic Medicine Program,/Program/GetById/197,Roswell,GA
128,Dermatology,Medical College of Georgia Program,/Program/GetById/198,Augusta,GA
129,Dermatology,Emory University School of Medicine Program,/Program/GetById/199,Atlanta,GA
130,Dermatology,Rush University Medical Center Program,/Program/GetById/200,Chicago,IL
131,Dermatology,University of Chicago Program,/Program/GetById/201,Chicago,IL
132,Dermatology,Cook County Health and Hospitals System Program,/Program/GetById/202,Chicago,IL
133,Dermatology,Loyola University Medical Center Program,/Program/GetById/203,Maywood,IL
134,Dermatology,McGaw Medical Center of Northwestern University Program,/Program/GetById/204,Chicago,IL
135,Dermatology,University of Illinois College of Medicine at Chicago Program,/Program/GetById/205,Chicago,IL
136,Dermatology,Southern Illinois University Program,/Program/GetById/206,Springfield,IL
137,Dermatology,Indiana University School of Medicine Program,/Program/GetById/207,Indianapolis,IN
138,Dermatology,University of Iowa Hospitals and Clinics Program,/Program/GetById/208,Iowa City,IA
139,Dermatology,University of Kansas School of Medicine Program,/Program/GetById/209,Kansas City,KS
140,Dermatology,University of Louisville School of Medicine Program,/Program/GetById/210,Louisville,KY
141,Dermatology,Tulane University Program,/Program/GetById/211,New Orleans,LA
142,Dermatology,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/302,Milwaukee,WI
143,Dermatology,Marshfield Clinic Program,/Program/GetById/303,Marshfield,WI
