,Specialty,Program,Link suffix,City,State
55,Neurology,Madigan Army Medical Center Program,/Program/GetById/2354,Tacoma,WA
56,Neurology,Marshall University School of Medicine Program,/Program/GetById/2355,Huntington,WV
57,Neurology,West Virginia University Program,/Program/GetById/2356,Morgantown,WV
58,Neurology,University of Vermont Medical Center Program,/Program/GetById/2349,Burlington,VT
59,Neurology,University of Texas Medical Branch Hospitals Program,/Program/GetById/2339,Galveston,TX
60,Neurology,Texas Tech University HSC El Paso Program,/Program/GetById/2338,El Paso,TX
61,Neurology,Texas A&M College of Medicine-Scott and White Medical Center (Temple) Program,/Program/GetById/2337,Temple,TX
62,Neurology,Lehigh Valley Health Network Program,/Program/GetById/2320,Allentown,PA
63,Neurology,UPMC Medical Education (Erie) Program,/Program/GetById/2321,Erie,PA
64,Neurology,St Luke’s Hospital – Anderson Campus Program,/Program/GetById/2322,Easton,PA
65,Neurology,Penn State Milton S Hershey Medical Center Program,/Program/GetById/2323,Hershey,PA
66,Neurology,Temple University Hospital Program,/Program/GetById/2324,Philadelphia,PA
67,Neurology,Sidney Kimmel Medical College at Thomas Jefferson University/TJUH Program,/Program/GetById/2325,Philadelphia,PA
68,Neurology,University of Pennsylvania Health System Program,/Program/GetById/2326,Philadelphia,PA
69,Neurology,UPMC Medical Education (Pittsburgh) Program,/Program/GetById/2327,Pittsburgh,PA
70,Neurology,Allegheny Health Network Medical Education Consortium (AGH) Program,/Program/GetById/2328,Pittsburgh,PA
71,Neurology,Albert Einstein Healthcare Network Program,/Program/GetById/2329,Philadelphia,PA
72,Neurology,University of Puerto Rico Program,/Program/GetById/2330,San Juan,PR
73,Neurology,Brown University Program,/Program/GetById/2331,Providence,RI
74,Neurology,Prisma Health/University of South Carolina SOM Greenville (Greer) Program,/Program/GetById/2332,Greer,SC
75,Neurology,Prisma Health/University of South Carolina SOM Columbia (Columbia) Program,/Program/GetById/2333,Columbia,SC
76,Neurology,Medical University of South Carolina Program,/Program/GetById/2334,Charleston,SC
77,Neurology,University of Tennessee Program,/Program/GetById/2335,Memphis,TN
78,Neurology,Vanderbilt University Medical Center Program,/Program/GetById/2336,Nashville,TN
79,Neurology,Tower Health Program,/Program/GetById/2318,West Reading,PA
80,Neurology,University of Wisconsin Hospitals and Clinics Program,/Program/GetById/2357,Madison,WI
81,Neurology,Washington University/B-JH/SLCH Consortium Program,/Program/GetById/2277,St Louis,MO
82,Neurology,University of Missouri-Columbia Program,/Program/GetById/2275,Columbia,MO
83,Neurology,Yale-New Haven Medical Center Program,/Program/GetById/2218,New Haven,CT
84,Neurology,University of Connecticut Program,/Program/GetById/2219,Hartford,CT
85,Neurology,MedStar Health/Georgetown University Hospital Program,/Program/GetById/2220,Washington,DC
86,Neurology,George Washington University Program,/Program/GetById/2221,Washington,DC
87,Neurology,Howard University Program,/Program/GetById/2222,Washington,DC
88,Neurology,National Capital Consortium Program,/Program/GetById/2223,Bethesda,MD
89,Neurology,University of Central Florida/HCA Healthcare GME (Greater Orlando) Program,/Program/GetById/2224,Kissimmee,FL
90,Neurology,University of Colorado Program,/Program/GetById/2217,Aurora,CO
91,Neurology,Larkin Community Hospital Program,/Program/GetById/2225,South Miami,FL
92,Neurology,"Memorial Healthcare System, Hollywood, Florida Program",/Program/GetById/2227,Pembroke Pines,FL
93,Neurology,Palmetto General Hospital Program,/Program/GetById/2228,Hialeah,FL
94,Neurology,University of Florida College of Medicine Jacksonville Program,/Program/GetById/2229,Jacksonville,FL
95,Neurology,Mayo Clinic College of Medicine and Science (Jacksonville) Program,/Program/GetById/2230,Jacksonville,FL
96,Neurology,University of Florida Program,/Program/GetById/2231,Gainesville,FL
97,Neurology,University of Miami/Jackson Health System Program,/Program/GetById/2232,Miami,FL
98,Neurology,University of South Florida Morsani Program,/Program/GetById/2233,Tampa,FL
99,Neurology,Florida Atlantic University Charles E. Schmidt College of Medicine Program,/Program/GetById/2226,Boca Raton,FL
100,Neurology,HCA HealthONE Program,/Program/GetById/2216,Lone Tree,CO
101,Neurology,Cedars-Sinai Medical Center Program,/Program/GetById/2215,Los Angeles,CA
102,Neurology,Loma Linda University Health Education Consortium Program,/Program/GetById/2214,Loma Linda,CA
103,Neurology,University of Alabama Medical Center Program,/Program/GetById/2197,Birmingham,AL
104,Neurology,University of Arizona College of Medicine-Phoenix Program,/Program/GetById/2198,Phoenix,AZ
105,Neurology,Mayo Clinic College of Medicine and Science (Arizona) Program,/Program/GetById/2199,Scottsdale,AZ
106,Neurology,Barrow Neurological Institute at St Joseph's Hospital and Medical Center Program,/Program/GetById/2200,Phoenix,AZ
107,Neurology,University of Arizona College of Medicine-Tucson Program,/Program/GetById/2201,Tucson,AZ
108,Neurology,University of Arkansas for Medical Sciences (UAMS) College of Medicine Program,/Program/GetById/2202,Little Rock,AR
109,Neurology,Desert Regional Medical Center Program,/Program/GetById/2203,Palm Springs,CA
110,Neurology,Riverside Community Hospital/University of California Riverside School of Medicine Program,/Program/GetById/2204,Riverside,CA
111,Neurology,Los Angeles County-Harbor-UCLA Medical Center Program,/Program/GetById/2205,Torrance,CA
112,Neurology,University of California Davis Health Program,/Program/GetById/2206,Sacramento,CA
113,Neurology,Kaiser Permanente Southern California (Los Angeles) Program,/Program/GetById/2207,Los Angeles,CA
114,Neurology,University of California (Irvine) Program,/Program/GetById/2208,Orange,CA
115,Neurology,University of Southern California/LAC+USC Medical Center Program,/Program/GetById/2209,Los Angeles,CA
116,Neurology,UCLA David Geffen School of Medicine/UCLA Medical Center Program,/Program/GetById/2210,Los Angeles,CA
117,Neurology,University of California (San Diego) Medical Center Program,/Program/GetById/2211,San Diego,CA
118,Neurology,University of California (San Francisco) Program,/Program/GetById/2212,San Francisco,CA
119,Neurology,Stanford Health Care-Sponsored Stanford University Program,/Program/GetById/2213,Stanford,CA
120,Neurology,Cleveland Clinic (Florida) Program,/Program/GetById/2234,Weston,FL
121,Neurology,St Louis University School of Medicine Program,/Program/GetById/2276,St Louis,MO
122,Neurology,Emory University School of Medicine Program,/Program/GetById/2235,Atlanta,GA
123,Neurology,Carle Foundation Hospital Program,/Program/GetById/2237,Normal,IL
124,Neurology,University of Massachusetts Program,/Program/GetById/2259,Worcester,MA
125,Neurology,Boston University Medical Center Program,/Program/GetById/2260,Boston,MA
126,Neurology,Brigham and Women's Hospital/Massachusetts General Hospital/Harvard Medical School Program,/Program/GetById/2261,Boston,MA
127,Neurology,Mercy Health Grand Rapids Program,/Program/GetById/2262,Grand Rapids,MI
128,Neurology,Ascension Macomb-Oakland Hospital Program,/Program/GetById/2263,Madison Heights,MI
129,Neurology,Spectrum Health/Michigan State University Program,/Program/GetById/2264,Grand Rapids,MI
130,Neurology,Beaumont Health (Farmington Hills and Royal Oak) Program,/Program/GetById/2265,Farmington Hills,MI
131,Neurology,Tufts Medical Center Program,/Program/GetById/2258,Boston,MA
132,Neurology,Garden City Hospital Program,/Program/GetById/2266,Garden City,MI
133,Neurology,Sparrow Hospital/Michigan State University Program,/Program/GetById/2268,East Lansing,MI
134,Neurology,University of Michigan Health System Program,/Program/GetById/2269,Ann Arbor,MI
135,Neurology,Detroit Medical Center/Wayne State University Program,/Program/GetById/2270,Detroit,MI
136,Neurology,University of Minnesota Program,/Program/GetById/2271,Minneapolis,MN
137,Neurology,Mayo Clinic College of Medicine and Science (Rochester) Program,/Program/GetById/2272,Rochester,MN
138,Neurology,University of Mississippi Medical Center Program,/Program/GetById/2273,Jackson,MS
139,Neurology,University of Missouri-Kansas City School of Medicine Program,/Program/GetById/2274,Kansas City,MO
140,Neurology,Henry Ford Hospital/Wayne State University Program,/Program/GetById/2267,Detroit,MI
141,Neurology,Beth Israel Deaconess Medical Center/Harvard Medical School Program,/Program/GetById/2257,Boston,MA
142,Neurology,University of Maryland Program,/Program/GetById/2256,Baltimore,MD
143,Neurology,Johns Hopkins University Program,/Program/GetById/2255,Baltimore,MD
144,Neurology,Rush University Medical Center Program,/Program/GetById/2238,Chicago,IL
145,Neurology,McGaw Medical Center of Northwestern University Program,/Program/GetById/2239,Chicago,IL
146,Neurology,University of Chicago Program,/Program/GetById/2240,Chicago,IL
147,Neurology,University of Illinois College of Medicine at Chicago Program,/Program/GetById/2241,Chicago,IL
148,Neurology,Loyola University Medical Center Program,/Program/GetById/2242,Maywood,IL
149,Neurology,Southern Illinois University Program,/Program/GetById/2243,Springfield,IL
150,Neurology,University of Illinois College of Medicine at Peoria Program,/Program/GetById/2244,Peoria,IL
151,Neurology,Indiana University School of Medicine Program,/Program/GetById/2245,Indianapolis,IN
152,Neurology,University of Iowa Hospitals and Clinics Program,/Program/GetById/2246,Iowa City,IA
153,Neurology,University of Kansas School of Medicine Program,/Program/GetById/2247,Kansas City,KS
154,Neurology,University of Kentucky College of Medicine Program,/Program/GetById/2248,Lexington,KY
155,Neurology,University of Louisville School of Medicine Program,/Program/GetById/2249,Louisville,KY
156,Neurology,Ochsner Clinic Foundation Program,/Program/GetById/2250,New Orleans,LA
157,Neurology,Louisiana State University Program,/Program/GetById/2251,New Orleans,LA
158,Neurology,Tulane University Program,/Program/GetById/2252,New Orleans,LA
159,Neurology,Louisiana State University (Shreveport) Program,/Program/GetById/2253,Shreveport,LA
160,Neurology,Maine Medical Center Program,/Program/GetById/2254,Portland,ME
161,Neurology,Medical College of Georgia Program,/Program/GetById/2236,Augusta,GA
162,Neurology,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/2358,Milwaukee,WI
