,Specialty,Program,Link suffix,City,State
22,Neurological Surgery,Rutgers Health/New Jersey Medical School Program,/Program/GetById/2143,Newark,NJ
23,Neurological Surgery,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,/Program/GetById/2142,Lebanon,NH
24,Neurological Surgery,University of Nebraska Medical Center College of Medicine Program,/Program/GetById/2141,Omaha,NE
25,Neurological Surgery,St Louis University School of Medicine Program,/Program/GetById/2140,St Louis,MO
26,Neurological Surgery,Oregon Health & Science University Program,/Program/GetById/2165,Portland,OR
27,Neurological Surgery,University of Missouri-Columbia Program,/Program/GetById/2139,Columbia,MO
28,Neurological Surgery,Geisinger Health System Program,/Program/GetById/2166,Danville,PA
29,Neurological Surgery,Temple University Hospital Program,/Program/GetById/2168,Philadelphia,PA
30,Neurological Surgery,West Virginia University Program,/Program/GetById/2193,Morgantown,WV
31,Neurological Surgery,University of Washington Program,/Program/GetById/2192,Seattle,WA
32,Neurological Surgery,Virginia Commonwealth University Health System Program,/Program/GetById/2191,Richmond,VA
33,Neurological Surgery,University of Virginia Medical Center Program,/Program/GetById/2190,Charlottesville,VA
34,Neurological Surgery,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,/Program/GetById/2189,Roanoke,VA
35,Neurological Surgery,Inova Fairfax Medical Campus Program,/Program/GetById/2188,Falls Church,VA
36,Neurological Surgery,University of Vermont Medical Center Program,/Program/GetById/2187,Burlington,VT
37,Neurological Surgery,University of Utah Health Program,/Program/GetById/2186,Salt Lake City,UT
38,Neurological Surgery,University of Texas Health Science Center at Houston Program,/Program/GetById/2185,Houston,TX
39,Neurological Surgery,University of Texas Health Science Center San Antonio Joe and Teresa Lozano Long School of Medicine Program,/Program/GetById/2184,San Antonio,TX
40,Neurological Surgery,Baylor College of Medicine Program,/Program/GetById/2183,Houston,TX
41,Neurological Surgery,University of Texas Medical Branch Hospitals Program,/Program/GetById/2182,Galveston,TX
42,Neurological Surgery,University of Texas Southwestern Medical Center Program,/Program/GetById/2181,Dallas,TX
43,Neurological Surgery,Methodist Hospital (Houston) Program,/Program/GetById/2180,Houston,TX
44,Neurological Surgery,Texas A&M College of Medicine-Scott and White Medical Center Program,/Program/GetById/2179,Temple,TX
45,Neurological Surgery,Vanderbilt University Medical Center Program,/Program/GetById/2178,Nashville,TN
46,Neurological Surgery,University of Tennessee Program,/Program/GetById/2177,Memphis,TN
47,Neurological Surgery,Medical University of South Carolina Program,/Program/GetById/2176,Charleston,SC
48,Neurological Surgery,Brown University Program,/Program/GetById/2175,Providence,RI
49,Neurological Surgery,University of Puerto Rico Program,/Program/GetById/2174,San Juan,PR
50,Neurological Surgery,Allegheny Health Network Medical Education Consortium (AGH) Program,/Program/GetById/2173,Pittsburgh,PA
51,Neurological Surgery,UPMC Medical Education Program,/Program/GetById/2172,Pittsburgh,PA
52,Neurological Surgery,Penn State Milton S Hershey Medical Center Program,/Program/GetById/2171,Hershey,PA
53,Neurological Surgery,University of Pennsylvania Health System Program,/Program/GetById/2170,Philadelphia,PA
54,Neurological Surgery,Sidney Kimmel Medical College at Thomas Jefferson University/TJUH Program,/Program/GetById/2169,Philadelphia,PA
55,Neurological Surgery,Philadelphia College of Osteopathic Medicine Program,/Program/GetById/2167,Philadelphia,PA
56,Neurological Surgery,Washington University/B-JH/SLCH Consortium Program,/Program/GetById/2138,St Louis,MO
57,Neurological Surgery,University of Mississippi Medical Center Program,/Program/GetById/2137,Jackson,MS
58,Neurological Surgery,Mayo Clinic College of Medicine and Science (Rochester) Program,/Program/GetById/2136,Rochester,MN
59,Neurological Surgery,Emory University School of Medicine Program,/Program/GetById/2105,Atlanta,GA
60,Neurological Surgery,University of South Florida Morsani Program,/Program/GetById/2104,Tampa,FL
61,Neurological Surgery,University of Miami/Jackson Health System Program,/Program/GetById/2103,Miami,FL
62,Neurological Surgery,University of Florida Program,/Program/GetById/2102,Gainesville,FL
63,Neurological Surgery,Mayo Clinic College of Medicine and Science (Jacksonville) Program,/Program/GetById/2101,Jacksonville,FL
64,Neurological Surgery,National Capital Consortium Program,/Program/GetById/2100,Bethesda,MD
65,Neurological Surgery,George Washington University Program,/Program/GetById/2099,Washington,DC
66,Neurological Surgery,MedStar Health/Georgetown University Hospital Program,/Program/GetById/2098,Washington,DC
67,Neurological Surgery,Yale-New Haven Medical Center Program,/Program/GetById/2097,New Haven,CT
68,Neurological Surgery,University of Connecticut School of Medicine Program,/Program/GetById/2096,Farmington,CT
69,Neurological Surgery,University of Colorado Program,/Program/GetById/2095,Aurora,CO
70,Neurological Surgery,University of California (San Diego) Medical Center Program,/Program/GetById/2094,San Diego,CA
71,Neurological Surgery,Stanford Health Care-Sponsored Stanford University Program,/Program/GetById/2093,Stanford,CA
72,Neurological Surgery,University of California (San Francisco) Program,/Program/GetById/2092,San Francisco,CA
73,Neurological Surgery,UCLA David Geffen School of Medicine/UCLA Medical Center Program,/Program/GetById/2091,Los Angeles,CA
74,Neurological Surgery,University of Southern California/LAC+USC Medical Center Program,/Program/GetById/2090,Los Angeles,CA
75,Neurological Surgery,Cedars-Sinai Medical Center Program,/Program/GetById/2089,Los Angeles,CA
76,Neurological Surgery,University of California (Irvine) Program,/Program/GetById/2088,Orange,CA
77,Neurological Surgery,Loma Linda University Health Education Consortium Program,/Program/GetById/2087,Loma Linda,CA
78,Neurological Surgery,University of California Davis Health Program,/Program/GetById/2086,Sacramento,CA
79,Neurological Surgery,Riverside University Health System Program,/Program/GetById/2085,Moreno Valley,CA
80,Neurological Surgery,University of Arkansas for Medical Sciences (UAMS) College of Medicine Program,/Program/GetById/2084,Little Rock,AR
81,Neurological Surgery,University of Arizona College of Medicine-Tucson Program,/Program/GetById/2083,Tucson,AZ
82,Neurological Surgery,Barrow Neurological Institute at St Joseph's Hospital and Medical Center Program,/Program/GetById/2082,Phoenix,AZ
83,Neurological Surgery,Mayo Clinic College of Medicine and Science (Arizona)  Program,/Program/GetById/2081,Phoenix,AZ
84,Neurological Surgery,Medical College of Georgia Program,/Program/GetById/2106,Augusta,GA
85,Neurological Surgery,Southern Illinois University School of Medicine Program,/Program/GetById/2107,Springfield,IL
86,Neurological Surgery,Rush University Medical Center Program,/Program/GetById/2108,Chicago,IL
87,Neurological Surgery,University of Chicago Program,/Program/GetById/2109,Chicago,IL
88,Neurological Surgery,University of Minnesota Program,/Program/GetById/2135,Minneapolis,MN
89,Neurological Surgery,University of Michigan Health System Program,/Program/GetById/2134,Ann Arbor,MI
90,Neurological Surgery,Henry Ford Hospital/Wayne State University Program,/Program/GetById/2133,Detroit,MI
91,Neurological Surgery,Beaumont Health (Royal Oak and Dearborn) Program,/Program/GetById/2132,Royal Oak,MI
92,Neurological Surgery,Ascension Providence/MSUCHM Program,/Program/GetById/2131,Southfield,MI
93,Neurological Surgery,Spectrum Health/Michigan State University Program,/Program/GetById/2130,Grand Rapids,MI
94,Neurological Surgery,Tufts Medical Center Program,/Program/GetById/2129,Boston,MA
95,Neurological Surgery,Massachusetts General Hospital Program,/Program/GetById/2128,Boston,MA
96,Neurological Surgery,Brigham and Women's Hospital/Children's Hospital Program,/Program/GetById/2127,Boston,MA
97,Neurological Surgery,University of Massachusetts Medical School Program,/Program/GetById/2126,Worcester,MA
98,Neurological Surgery,Beth Israel Deaconess Medical Center Program,/Program/GetById/2125,Boston,MA
99,Neurological Surgery,University of Maryland Program,/Program/GetById/2124,Baltimore,MD
100,Neurological Surgery,University of Wisconsin Hospitals and Clinics Program,/Program/GetById/2194,Madison,WI
101,Neurological Surgery,Johns Hopkins University Program,/Program/GetById/2123,Baltimore,MD
102,Neurological Surgery,Tulane University/Ochsner Clinic Foundation Program,/Program/GetById/2121,New Orleans,LA
103,Neurological Surgery,Louisiana State University Program,/Program/GetById/2120,New Orleans,LA
104,Neurological Surgery,Louisiana State University (Shreveport) Program,/Program/GetById/2119,Shreveport,LA
105,Neurological Surgery,University of Louisville School of Medicine Program,/Program/GetById/2118,Louisville,KY
106,Neurological Surgery,University of Kentucky College of Medicine Program,/Program/GetById/2117,Lexington,KY
107,Neurological Surgery,University of Kansas School of Medicine Program,/Program/GetById/2116,Kansas City,KS
108,Neurological Surgery,University of Iowa Hospitals and Clinics Program,/Program/GetById/2115,Iowa City,IA
109,Neurological Surgery,Indiana University School of Medicine Program,/Program/GetById/2114,Indianapolis,IN
110,Neurological Surgery,University of Illinois College of Medicine at Peoria Program,/Program/GetById/2113,Peoria,IL
111,Neurological Surgery,Loyola University Medical Center Program,/Program/GetById/2112,Maywood,IL
112,Neurological Surgery,University of Illinois College of Medicine at Chicago Program,/Program/GetById/2111,Chicago,IL
113,Neurological Surgery,McGaw Medical Center of Northwestern University Program,/Program/GetById/2110,Chicago,IL
114,Neurological Surgery,Clinical Center at the National Institutes of Health Program,/Program/GetById/2122,Bethesda,MD
115,Neurological Surgery,Medical College of Wisconsin Affiliated Hospitals Program,/Program/GetById/2195,Milwaukee,WI
