,Link,Average spots filled per cycle,Founding Year,"Year 0, site 0: institution name","Year 0, site 0: institution months","Year 0, site 1: institution name","Year 0, site 1: institution months","Year 1, site 0: institution name","Year 1, site 0: institution months","Year 1, site 1: institution name","Year 1, site 1: institution months","Year 2, site 0: institution name","Year 2, site 0: institution months","Year 2, site 1: institution name","Year 2, site 1: institution months",Accredited Fellowship Programs,Minimally Invasive Urologic Surgery,Urologic Oncology,Female Pelvic Medicine & Reconstructive Surgery,Male Infertility/Andrology,Pediatric Urology,Rating count,Review count,Alumni Publication Percentile,Alumni Clinical Trial Percentile,"Year 0, site 2: institution name","Year 0, site 2: institution months","Year 0, site 3: institution name","Year 0, site 3: institution months","Year 1, site 2: institution name","Year 1, site 2: institution months","Year 2, site 2: institution name","Year 2, site 2: institution months","Year 2, site 3: institution name","Year 2, site 3: institution months","Year 2, site 4: institution name","Year 2, site 4: institution months","Year 3, site 0: institution name","Year 3, site 0: institution months","Year 3, site 1: institution name","Year 3, site 1: institution months","Year 3, site 2: institution name","Year 3, site 2: institution months","Year 3, site 3: institution name","Year 3, site 3: institution months","Year 4, site 0: institution name","Year 4, site 0: institution months","Year 4, site 1: institution name","Year 4, site 1: institution months","Year 4, site 2: institution name","Year 4, site 2: institution months",Vascular Surgery,Breast Surgery,Colon & Rectal Surgery,Bariatric Surgery,Plastic Surgery,Overall Satisfaction,Work Hours,Schedule Flexibility,Career Guidance,Culture,Surgical Volume,"Year 2, site 5: institution name","Year 2, site 5: institution months","Year 3, site 4: institution name","Year 3, site 4: institution months",Hand Surgery,Orthopaedic Sports Medicine,Orthopaedic Surgery Of The Spine,Orthopaedic Trauma,Elbow Surgery,Clinical Diversity,"Year 1, site 3: institution name","Year 1, site 3: institution months",Procedural Dermatology,Cosmetic Dermatology,Dermatopathology,Pediatric Dermatology,Pulmonary Disease & Critical Care Medicine,Geriatric Medicine,Infectious Disease,Rheumatology,"Year 1, site 4: institution name","Year 1, site 4: institution months","Year 5, site 0: institution name","Year 5, site 0: institution months","Year 5, site 1: institution name","Year 5, site 1: institution months","Year 5, site 2: institution name","Year 5, site 2: institution months",Minimally Invasive Thoracic Surgery,Preventive Medicine,Urgent Care,Adult Reconstructive Orthopaedics,Foot & Ankle Surgery,Pediatric Orthopaedics,Thoracic Surgery,Surgical Critical Care,Complex General Surgical Oncology,Sports Medicine,Endourology & Stone Disease,Reproductive Endocrinology & Infertility,Maternal & Fetal Medicine/High Risk Obstetrics,Vascular & Interventional Radiology,Endovascular Surgical Neuroradiology,Musculoskeletal Radiology,Abdominal Radiology,Neuroradiology,Hematology & Oncology,Cardiovascular Disease,Gastroenterology,Nephrology,"Year 6, site 0: institution name","Year 6, site 0: institution months",Pediatric Critical Care Medicine,Neonatal-Perinatal Medicine,Pediatric Cardiology,Pediatric Pulmonology,Pediatric Endocrinology,"Year 0, site 4: institution name","Year 0, site 4: institution months","Year 1, site 5: institution name","Year 1, site 5: institution months","Endocrinology, Diabetes & Metabolism",Public Health & General Preventive Medicine,Pediatric Radiology,Pain Medicine,Critical Care Medicine,Pediatric Anesthesiology,Adult Cardiothoracic Anesthesiology,Obstetric Anesthesiology,Clinical Neurophysiology,Vascular Neurology,Epilepsy,Neuromuscular Medicine,Retinal Surgery,Cataract Surgery,Cornea Surgery,Glaucoma,Oculo-Plastic & Orbital Reconstructive Surgery,"Year 3, site 5: institution name","Year 3, site 5: institution months",Cytopathology,Hematology,Forensic Pathology,Selective Pathology,Pediatric Otolaryngology,Rhinology & Paranasal Sinus Disease,Otolaryngic Allergy,Neurotology,Plastic Surgery Within The Head & Neck,Pediatric Surgery,Neurocritical Care,Neuroimmunology/Multiple Sclerosis,Brain & Spinal Tumors,Skull Base Surgery,Neurosurgical Spine Surgery,Cerebrovascular Surgery,Addiction Medicine,Hospice & Palliative Medicine,Child & Adolescent Psychiatry,Psychopharmacology,Psychosomatic Medicine,Addiction Psychiatry,Brain Injury Medicine,Pediatric Emergency Medicine,Shoulder Surgery,"Year 4, site 3: institution name","Year 4, site 3: institution months","Year 4, site 4: institution name","Year 4, site 4: institution months",Head & Neck Oncology,Head & Neck Microvascular Surgery,Sleep Medicine,"Year 2, site 6: institution name","Year 2, site 6: institution months",Molecular Genetics,Pediatric Pathology,"Year 1, site 6: institution name","Year 1, site 6: institution months",Pediatric Infectious Diseases,Adolescent Medicine,Child Abuse Pediatrics,Allergy & Immunology,Gynecologic Oncology,"Year 1, site 7: institution name","Year 1, site 7: institution months","Year 1, site 8: institution name","Year 1, site 8: institution months",Medical Toxicology,"Year 6, site 1: institution name","Year 6, site 1: institution months",Forensic Psychiatry,Geriatric Psychiatry,Nuclear Radiology,Pediatric Hematology/Oncology,Pediatric Gastroenterology,Breast Imaging,Blood Banking/Transfusion Medicine,Chemical Pathology,Pediatric Ophthalmology & Strabismus,"Year 1, site 9: institution name","Year 1, site 9: institution months","Year 1, site 10: institution name","Year 1, site 10: institution months","Year 1, site 11: institution name","Year 1, site 11: institution months","Year 1, site 12: institution name","Year 1, site 12: institution months","Year 1, site 13: institution name","Year 1, site 13: institution months","Year 1, site 14: institution name","Year 1, site 14: institution months",Undersea & Hyperbaric Medicine,"Year 0, site 5: institution name","Year 0, site 5: institution months","Year 2, site 7: institution name","Year 2, site 7: institution months",Medical Biochemical Genetics,"Year 3, site 6: institution name","Year 3, site 6: institution months","Year 4, site 5: institution name","Year 4, site 5: institution months","Year 4, site 6: institution name","Year 4, site 6: institution months","Year 5, site 3: institution name","Year 5, site 3: institution months","Year 5, site 4: institution name","Year 5, site 4: institution months","Year 5, site 5: institution name","Year 5, site 5: institution months",Aesthetic/Cosmetic Surgery,Breast Reconstruction,Plastic & Reconstructive Microsurgery,Craniofacial Surgery,Pediatric Neurosurgery,"Year 0, site 6: institution name","Year 0, site 6: institution months","Year 0, site 7: institution name","Year 0, site 7: institution months","Year 0, site 8: institution name","Year 0, site 8: institution months","Year 0, site 9: institution name","Year 0, site 9: institution months","Year 0, site 10: institution name","Year 0, site 10: institution months","Year 1, site 15: institution name","Year 1, site 15: institution months","Year 1, site 16: institution name","Year 1, site 16: institution months","Year 1, site 17: institution name","Year 1, site 17: institution months","Year 1, site 18: institution name","Year 1, site 18: institution months","Year 1, site 19: institution name","Year 1, site 19: institution months","Year 1, site 20: institution name","Year 1, site 20: institution months","Year 1, site 21: institution name","Year 1, site 21: institution months","Year 1, site 22: institution name","Year 1, site 22: institution months","Year 1, site 23: institution name","Year 1, site 23: institution months","Year 1, site 24: institution name","Year 1, site 24: institution months","Year 1, site 25: institution name","Year 1, site 25: institution months","Year 1, site 26: institution name","Year 1, site 26: institution months","Year 2, site 8: institution name","Year 2, site 8: institution months","Year 2, site 9: institution name","Year 2, site 9: institution months","Year 2, site 10: institution name","Year 2, site 10: institution months","Year 2, site 11: institution name","Year 2, site 11: institution months","Year 2, site 12: institution name","Year 2, site 12: institution months","Year 2, site 13: institution name","Year 2, site 13: institution months","Year 2, site 14: institution name","Year 2, site 14: institution months","Year 2, site 15: institution name","Year 2, site 15: institution months","Year 2, site 16: institution name","Year 2, site 16: institution months","Year 2, site 17: institution name","Year 2, site 17: institution months","Year 2, site 18: institution name","Year 2, site 18: institution months","Year 2, site 19: institution name","Year 2, site 19: institution months","Year 2, site 20: institution name","Year 2, site 20: institution months","Year 2, site 21: institution name","Year 2, site 21: institution months","Year 2, site 22: institution name","Year 2, site 22: institution months","Year 2, site 23: institution name","Year 2, site 23: institution months","Year 2, site 24: institution name","Year 2, site 24: institution months",Refractive Surgery,Spinal Cord Injury Medicine,Pediatric Rehabilitation,Cardiopulmonary Transplantation,Congenital Cardiac Surgery,Headache,Pediatric Rheumatology,"Year 3, site 7: institution name","Year 3, site 7: institution months",Cardiology,Pulmonary/Critical Care,Hematology and Oncology,Endocrinology,Neuropathology,Allergy and Immunology,Transplant Surgery,Developmental-Behavioral Pediatrics,Medical Microbiology,Thoracic Surgical Oncology,Aerospace Medicine,Pediatric Plastic Surgery,Neuro-Ophthalmology,Pediatric Sports Medicine,Sports Medicine (Non-Surgical),Palliative Care,"Year 3, site 8: institution name","Year 3, site 8: institution months","Year 3, site 9: institution name","Year 3, site 9: institution months","Year 3, site 10: institution name","Year 3, site 10: institution months",Pediatric Nephrology,Pediatric Cardiac Critical Care
0,https://www.doximity.com/residency/programs/d420a3cc-0e3e-4052-8138-79844d4c955c-louisiana-state-university-surgery,13,1951,Southeast Louisiana Veterans Health Care System,1.0,Our Lady of the Lake Regional Medical Center,2.0,Our Lady of the Lake Regional Medical Center,5.0,Lafayette General Medical Center,1.0,Our Lady of the Lake Regional Medical Center,5.0,West Jefferson Medical Center,1.0,[],,,,,,14,3,64th percentile,51st percentile,Lafayette General Medical Center,1.0,Children's Hospital (New Orleans),1.0,Ochsner Medical Center-Kenner,1.0,University Medical Center New Orleans,3.0,Tulane University Hospital and Clinics,1.0,LSU Health Sciences Center/University Hospital and Clinics,2.0,Southeast Louisiana Veterans Health Care System,1.0,Our Lady of the Lake Regional Medical Center,4.0,Lafayette General Medical Center,3.0,Ochsner Medical Center-Kenner,1.0,Our Lady of the Lake Regional Medical Center,4.0,University Medical Center New Orleans,4.0,LSU Health Sciences Center/University Hospital and Clinics,4.0,0.09183611948479037,0.034449164154562895,,,0.06889832830912579,4.0,4.0,3.5,3.5,4.0,4.0,,,Children's Hospital (New Orleans),1.0,,,,,,,University Medical Center New Orleans,3.0,,,,,,,,,Ochsner Clinic Foundation,1.0,,,,,,,,,,,,,0.045918059742395184,0.06889832830912579,,,,,,,,,,,,,,,,,,,,,,University Medical Center New Orleans,6.0,LSU Health Sciences Center/University Hospital and Clinics,1.0,,,,,,,,,,,,,,,,,,University Medical Center New Orleans,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSU Health Sciences Center/University Hospital and Clinics,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d43bd55e-488c-433b-851d-02336283b216-university-of-nebraska-medical-center-college-of-medicine-pathology-anatomic-clinical,3,1953,Nebraska Medical Center,13.0,,,Douglas County Coroner's Office,1.0,Nebraska Medical Center,11.5,Nebraska Medical Center,12.5,Nebraska Methodist Hospital,0.5,"['Molecular genetic pathology (multidisciplinary)', 'Hematopathology']",,,,,,2,0,52nd percentile,89th percentile,,,,,Nebraska Methodist Hospital,0.5,,,,,,,Nebraska Medical Center,11.0,Children's Hospital & Medical Center,1.0,Nebraska Methodist Hospital,1.0,,,,,,,,,,,,,,3.5,3.5,3.5,3.0,3.5,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04543140748282005,0.136357851870705,0.136357851870705,0.09092644438788496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09092644438788496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d44af882-64c1-46f7-ad69-915a33205133-wake-forest-university-school-of-medicine-surgery,8,1959,W.B. (Bill) Hefner VA Medical Center,2.0,Wake Forest University Baptist Medical Center,10.0,Wake Forest University Baptist Medical Center,11.0,,,Wake Forest University Baptist Medical Center,12.0,,,[],,,,,,18,4,76th percentile,46th percentile,,,,,,,,,,,,,Wake Forest University Baptist Medical Center,12.0,,,,,,,Thomasville Medical Center,2.0,Wake Forest University Baptist Medical Center,10.0,,,0.08333763885300956,0.03332472229398089,0.03332472229398089,0.050012916559028675,,4.5,4.5,4.0,4.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d45344d8-8d6b-4b1e-91c7-286f087339ca-virginia-commonwealth-university-health-system-physical-medicine-rehabilitation,6,1954,Sheltering Arms Hospital,2.0,Medical College of Virginia Hospitals,8.0,Medical College of Virginia Hospitals,6.0,Hunter Holmes McGuire VA Medical Center (Richmond),6.0,Medical College of Virginia Hospitals,6.0,Hunter Holmes McGuire VA Medical Center (Richmond),6.0,"['Pain medicine (multidisciplinary)', 'Spinal cord injury medicine']",,,,,,14,6,89th percentile,56th percentile,Hunter Holmes McGuire VA Medical Center (Richmond),2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15560226843100186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21222079395085064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0990275992438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08486200378071833,0.02828733459357278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d45821af-16a7-4e90-af26-9015f0d7d7cc-loyola-university-medical-center-pathology-anatomic-clinical,4,1981,Loyola University Medical Center,11.0,"Edward Hines, Jr Veterans Affairs Hospital",1.0,Loyola University Medical Center,11.0,"Edward Hines, Jr Veterans Affairs Hospital",1.0,Loyola University Medical Center,10.0,Ann & Robert H Lurie Children's Hospital of Chicago,1.0,"['Hematopathology', 'Dermatopathology (multidisciplinary)', 'Cytopathology']",,,,,,4,0,32nd percentile,66th percentile,,,,,,,"Edward Hines, Jr Veterans Affairs Hospital",1.0,,,,,Office of the Medical Examiner of Cook County,1.0,Loyola University Medical Center,10.0,"Edward Hines, Jr Veterans Affairs Hospital",1.0,,,,,,,,,,,,,,3.5,3.5,3.5,3.0,3.5,,,,,,,,,,,3.5,,,,,0.1580702071835701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3162155071021442,0.19764407853071564,,0.11857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0394987786121415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d46dc4ef-7694-4719-937c-eff97b9d92ca-emory-university-school-of-medicine-urology,4,1972,Grady Health System,2.0,Children's Healthcare of Atlanta at Egleston,1.0,Grady Health System,3.0,Veterans Affairs Medical Center (Atlanta),3.0,Children's Healthcare of Atlanta at Egleston,3.0,Veterans Affairs Medical Center (Atlanta),3.0,['Pediatric urology'],0.07142857142857142,0.07142857142857142,,0.023809523809523808,,13,5,52nd percentile,53rd percentile,Veterans Affairs Medical Center (Atlanta),1.0,Saint Joseph's Hospital of Atlanta,1.0,Emory University Hospital,6.0,Saint Joseph's Hospital of Atlanta,3.0,Emory University Hospital,3.0,,,Children's Healthcare of Atlanta at Scottish Rite,3.0,Grady Health System,3.0,Emory University Hospital,6.0,,,Grady Health System,3.0,Veterans Affairs Medical Center (Atlanta),3.0,Saint Joseph's Hospital of Atlanta,3.0,,,,,,4.5,4.5,4.0,3.5,4.0,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,Emory University Hospital,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emory University Hospital,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d4703acf-eeac-435e-b258-87bc19deeb0c-prisma-health-university-of-south-carolina-som-columbia-columbia-surgery,3,1954,Columbia VA Health Care System,3.0,Prisma Health Richland Hospital,9.0,Columbia VA Health Care System,4.0,Prisma Health Richland Hospital,8.0,Prisma Health Baptist Hospital,1.0,Columbia VA Health Care System,2.0,[],,,,,,3,1,37th percentile,41st percentile,,,,,,,Prisma Health Richland Hospital,8.0,MUSC Medical Center,1.0,,,Prisma Health Baptist Hospital,2.0,Columbia VA Health Care System,3.0,Prisma Health Richland Hospital,7.0,,,Prisma Health Baptist Hospital,3.0,Columbia VA Health Care System,3.0,Prisma Health Richland Hospital,6.0,0.02884183781494813,0.02884183781494813,,,0.11526360364175313,3.5,4.0,3.5,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02884183781494813,0.2882108829134025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d48fa974-8d87-4064-99ca-4a9caa387c24-university-of-cincinnati-medical-center-college-of-medicine-orthopaedic-surgery,5,1958,University of Cincinnati Medical Center Inc.,11.0,Cincinnati Children's Hospital Medical Center,1.0,University of Cincinnati Medical Center Inc.,5.0,TriHealth - Good Samaritan Hospital,2.0,University of Cincinnati Medical Center Inc.,10.0,Veterans Affairs Medical Center (Cincinnati),2.0,[],,,,,,14,3,56th percentile,48th percentile,,,,,Cincinnati Children's Hospital Medical Center,5.0,,,,,,,University of Cincinnati Medical Center Inc.,10.0,Cincinnati Children's Hospital Medical Center,2.0,,,,,University of Cincinnati Medical Center Inc.,9.0,Veterans Affairs Medical Center (Cincinnati),3.0,,,,,,,,4.5,4.0,4.0,4.5,4.0,4.5,,,,,0.14240326919097868,0.2441547692944341,0.040712807779846885,,,,,,,,,,,,,,,,,,,,,,,,,0.08136457686737016,0.08136457686737016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d491aaea-b953-42f9-8f33-8ea45e3bdc17-university-of-california-san-francisco-east-bay-surgery,8,1989,Alameda Health System-Highland Hospital,6.0,Kaiser Permanente Medical Center (Oakland),4.0,Alameda Health System-Highland Hospital,8.0,Kaiser Permanente Medical Center (Oakland),2.0,UCSF and Mount Zion Medical Centers,1.0,Alameda Health System-Highland Hospital,4.0,[],,,,,,14,3,,,Children's Hospital-Oakland,1.0,,,Children's Hospital-Oakland,2.0,Kaiser Permanente Medical Center (Oakland),5.0,Veterans Affairs Medical Center (San Francisco),1.0,San Leandro Hospital,1.0,Ioannis A Lougaris Veterans Affairs Medical Center,2.0,Kaiser Permanente Medical Center (Walnut Creek),1.0,Alameda Health System-Highland Hospital,6.0,Kaiser Permanente Medical Center (Oakland),2.0,Kaiser Permanente Medical Center (Walnut Creek),3.0,Alameda Health System-Highland Hospital,4.0,Kaiser Permanente Medical Center (Oakland),5.0,,,,,,,,,,,,Alameda Health System - Alameda Hospital,1.0,San Leandro Hospital,1.0,0.14240326919097868,0.2441547692944341,0.040712807779846885,,,,,,,,,,,,,,,,,,,,,,,,,0.08136457686737016,0.08136457686737016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alameda Health System - Alameda Hospital,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d496f4d4-b619-444f-8b60-d5ab81e43086-west-kendall-baptist-hospital-florida-international-university-family-medicine,4,2012,Baptist Health Medical Group Family Medicine Center,12.0,The Palace Nursing and Rehabilitation Center,0.3,Baptist Health Medical Group Family Medicine Center,12.0,The Palace Nursing and Rehabilitation Center,0.3,Baptist Health Medical Group Family Medicine Center,12.0,The Palace Nursing and Rehabilitation Center,0.3,['Sports medicine (Family medicine)'],,,,,,14,3,,,West Kendall Baptist Hospital,12.0,Vitas Innovative Hospice Care - Dade-Monroe South,0.2,West Kendall Baptist Hospital,11.0,West Kendall Baptist Hospital,12.0,Vitas Innovative Hospice Care - Dade-Monroe South,0.2,Florida International Univ. Herbert Wertheim School of Med,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14240326919097868,0.2441547692944341,0.040712807779846885,,,,Vitas Innovative Hospice Care - Dade-Monroe South,0.2,,,,,,,,,Florida International Univ. Herbert Wertheim School of Med,0.3,,,,,,,,,,0.08136457686737016,0.08136457686737016,,,,,,,,,,,,,,,,,,,,,,,,,Florida International Univ. Herbert Wertheim School of Med,0.3,Nicklaus Children's Hospital,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d4ac5d32-9ae6-4512-9a32-2c33db39c016-tufts-medical-center-physical-medicine-rehabilitation,3,1960,New England Rehabilitation Hospital,8.0,Veterans Affairs Medical Center (Boston),4.0,New England Rehabilitation Hospital,4.0,Tufts Medical Center,4.0,New England Rehabilitation Hospital,4.0,Tufts Medical Center,4.0,[],,,,,,14,3,50th percentile,75th percentile,,,,,Veterans Affairs Medical Center (Boston),4.0,Veterans Affairs Medical Center (Boston),4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5,4.5,4.0,4.0,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11000962463907606,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274995187680462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11000962463907606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11000962463907606,0.05497593840230992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d4c43dab-68fb-4fde-bf82-0b8d68ee2eba-oklahoma-state-university-center-for-health-sciences-internal-medicine,11,2016,Jack C. Montgomery VA Medical Center,1.0,Oklahoma State University Center for Health Sciences,12.0,Geriatric Center of Tulsa,1.0,Oklahoma Cancer Specialists and Research Institute,1.0,Orthopaedic Center,0.3,Warren Clinic,1.0,"['Gastroenterology', 'Interventional cardiology', 'Medical oncology', 'Cardiovascular disease']",,,,,,14,3,,,,,,,Oklahoma Heart Institute Southpointe,1.0,Jack C. Montgomery VA Medical Center,1.0,Oklahoma State University Center for Health Sciences,5.5,Saint Francis Health System,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hillcrest Medical Center,0.5,,,,,,,,,Jack C. Montgomery VA Medical Center,1.0,,,,,,,,,Oklahoma State University Center for Health Sciences,7.0,,,,,,,,,,,,,,,,0.11000962463907606,,,,,,,,,,,,,,,,,,,,,,Saint Francis Health System,1.0,,,,0.274995187680462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11000962463907606,,,,,,,,,,Premier Rheumatology of Oklahoma,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11000962463907606,0.05497593840230992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/d4c5bf3d-27f7-4177-8784-846c8a2749e1-new-york-presbyterian-hospital-columbia-campus-thoracic-surgery-integrated,2,2010,NewYork-Presbyterian/Allen Hospital,1.0,New York Presbyterian Hospital,11.0,NewYork-Presbyterian/Allen Hospital,2.0,New York Presbyterian Hospital,7.5,New York Presbyterian Hospital,10.5,Overlook Hospital,1.5,[],,,,,,14,3,63rd percentile,73rd percentile,Overlook Hospital,1.0,,,Overlook Hospital,2.5,,,,,,,New York Presbyterian Hospital,12.0,,,,,,,New York Presbyterian Hospital,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York Presbyterian Hospital,12.0,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12000000000000001,0.12000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
