,Link,Average spots filled per cycle,Founding Year,"Year 0, site 0: institution name","Year 0, site 0: institution months","Year 0, site 1: institution name","Year 0, site 1: institution months","Year 1, site 0: institution name","Year 1, site 0: institution months","Year 1, site 1: institution name","Year 1, site 1: institution months","Year 1, site 2: institution name","Year 1, site 2: institution months","Year 1, site 3: institution name","Year 1, site 3: institution months","Year 2, site 0: institution name","Year 2, site 0: institution months","Year 2, site 1: institution name","Year 2, site 1: institution months",Accredited Fellowship Programs,Surgical Critical Care,Vascular Surgery,Bariatric Surgery,Breast Surgery,Colon & Rectal Surgery,Rating count,Review count,Alumni Publication Percentile,Alumni Clinical Trial Percentile,"Year 2, site 2: institution name","Year 2, site 2: institution months",Clinical Neurophysiology,Vascular Neurology,Epilepsy,Neurocritical Care,Neuromuscular Medicine,"Year 3, site 0: institution name","Year 3, site 0: institution months","Year 4, site 0: institution name","Year 4, site 0: institution months","Year 4, site 1: institution name","Year 4, site 1: institution months","Year 5, site 0: institution name","Year 5, site 0: institution months",Overall Satisfaction,Work Hours,Schedule Flexibility,Career Guidance,Culture,Surgical Volume,"Year 0, site 2: institution name","Year 0, site 2: institution months","Year 0, site 3: institution name","Year 0, site 3: institution months","Year 0, site 4: institution name","Year 0, site 4: institution months","Year 1, site 4: institution name","Year 1, site 4: institution months","Year 2, site 3: institution name","Year 2, site 3: institution months","Year 2, site 4: institution name","Year 2, site 4: institution months","Year 3, site 1: institution name","Year 3, site 1: institution months","Year 3, site 2: institution name","Year 3, site 2: institution months","Year 3, site 3: institution name","Year 3, site 3: institution months","Year 3, site 4: institution name","Year 3, site 4: institution months",Pulmonary/Critical Care,Cardiology,Infectious Disease,Endocrinology,Hematology and Oncology,Clinical Diversity,"Year 4, site 2: institution name","Year 4, site 2: institution months",Minimally Invasive Urologic Surgery,Endourology & Stone Disease,Urologic Oncology,Female Pelvic Medicine & Reconstructive Surgery,Male Infertility/Andrology,Child & Adolescent Psychiatry,Psychosomatic Medicine,Addiction Psychiatry,Psychopharmacology,Forensic Psychiatry,Hospice & Palliative Medicine,Sports Medicine,Preventive Medicine,Gynecologic Oncology,Reproductive Endocrinology & Infertility,Maternal & Fetal Medicine/High Risk Obstetrics,Pulmonary Disease & Critical Care Medicine,"Endocrinology, Diabetes & Metabolism",Gastroenterology,Cardiovascular Disease,Plastic Surgery,Complex General Surgical Oncology,Adult Reconstructive Orthopaedics,Orthopaedic Sports Medicine,Hand Surgery,Orthopaedic Surgery Of The Spine,Orthopaedic Trauma,Pediatric Urology,"Year 2, site 5: institution name","Year 2, site 5: institution months","Year 4, site 3: institution name","Year 4, site 3: institution months","Year 4, site 4: institution name","Year 4, site 4: institution months",Congenital Cardiac Surgery,Minimally Invasive Thoracic Surgery,Cardiopulmonary Transplantation,Brain Injury Medicine,Pediatric Emergency Medicine,Medical Toxicology,Geriatric Medicine,Abdominal Radiology,Musculoskeletal Radiology,Neuroradiology,Pediatric Radiology,Neuroimmunology/Multiple Sclerosis,Sleep Medicine,"Year 1, site 5: institution name","Year 1, site 5: institution months","Year 1, site 6: institution name","Year 1, site 6: institution months","Year 1, site 7: institution name","Year 1, site 7: institution months",Pain Medicine,Pediatric Anesthesiology,Adult Cardiothoracic Anesthesiology,Obstetric Anesthesiology,"Year 3, site 5: institution name","Year 3, site 5: institution months","Year 3, site 6: institution name","Year 3, site 6: institution months",Pediatric Hematology/Oncology,Neonatal-Perinatal Medicine,Pediatric Cardiology,Pediatric Critical Care Medicine,Allergy & Immunology,Geriatric Psychiatry,"Year 5, site 1: institution name","Year 5, site 1: institution months","Year 5, site 2: institution name","Year 5, site 2: institution months",Aesthetic/Cosmetic Surgery,Craniofacial Surgery,Pediatric Plastic Surgery,Breast Reconstruction,Nephrology,Hematology & Oncology,Vascular & Interventional Radiology,Endovascular Surgical Neuroradiology,"Year 6, site 0: institution name","Year 6, site 0: institution months",Allergy and Immunology,Urgent Care,Spinal Cord Injury Medicine,Pediatric Rehabilitation,Pediatric Cardiac Critical Care,Pediatric Gastroenterology,Addiction Medicine,Rheumatology,"Year 2, site 6: institution name","Year 2, site 6: institution months",Pediatric Endocrinology,Pediatric Sports Medicine,"Year 6, site 1: institution name","Year 6, site 1: institution months",Neurosurgical Spine Surgery,Brain & Spinal Tumors,Cerebrovascular Surgery,Skull Base Surgery,Procedural Dermatology,Cosmetic Dermatology,Dermatopathology,Pediatric Dermatology,Palliative Care,Adolescent Medicine,Cytopathology,Hematology,Selective Pathology,Blood Banking/Transfusion Medicine,Shoulder Surgery,Elbow Surgery,Headache,Child Abuse Pediatrics,Pediatric Nephrology,Forensic Pathology,Molecular Genetics,Breast Imaging,Thoracic Surgery,Pediatric Surgery,"Year 0, site 5: institution name","Year 0, site 5: institution months",Pediatric Neurosurgery,Pediatric Pulmonology,Pediatric Infectious Diseases,Developmental-Behavioral Pediatrics,Head & Neck Microvascular Surgery,Head & Neck Oncology,Plastic Surgery Within The Head & Neck,Rhinology & Paranasal Sinus Disease,Critical Care Medicine,Pediatric Otolaryngology,Foot & Ankle Surgery,Neurotology,Aerospace Medicine,Public Health & General Preventive Medicine,Pediatric Orthopaedics,Undersea & Hyperbaric Medicine,Cataract Surgery,Retinal Surgery,Cornea Surgery,Oculo-Plastic & Orbital Reconstructive Surgery,Glaucoma,"Year 5, site 3: institution name","Year 5, site 3: institution months",Plastic & Reconstructive Microsurgery,Pediatric Ophthalmology & Strabismus,Refractive Surgery,Pediatric Pathology,Medical Biochemical Genetics,Neuro-Ophthalmology,Sports Medicine (Non-Surgical),"Year 0, site 6: institution name","Year 0, site 6: institution months","Year 2, site 7: institution name","Year 2, site 7: institution months","Year 4, site 5: institution name","Year 4, site 5: institution months","Year 4, site 6: institution name","Year 4, site 6: institution months",Thoracic Surgical Oncology,Otolaryngic Allergy,Nuclear Radiology,"Year 2, site 8: institution name","Year 2, site 8: institution months","Year 2, site 9: institution name","Year 2, site 9: institution months",Musculoskeletal Oncology,"Year 0, site 7: institution name","Year 0, site 7: institution months",Neuropathology,"Year 1, site 8: institution name","Year 1, site 8: institution months","Year 1, site 9: institution name","Year 1, site 9: institution months","Year 1, site 10: institution name","Year 1, site 10: institution months",Chemical Pathology,"Year 2, site 10: institution name","Year 2, site 10: institution months","Year 2, site 11: institution name","Year 2, site 11: institution months","Year 2, site 12: institution name","Year 2, site 12: institution months",Medical Genetics,"Year 1, site 11: institution name","Year 1, site 11: institution months","Year 1, site 12: institution name","Year 1, site 12: institution months","Year 0, site 8: institution name","Year 0, site 8: institution months","Year 0, site 9: institution name","Year 0, site 9: institution months","Year 3, site 7: institution name","Year 3, site 7: institution months","Year 3, site 8: institution name","Year 3, site 8: institution months"
0,https://www.doximity.com/residency/programs/9b9bc28f-85d4-41d0-9e7e-f1440b8af96b-university-of-chicago-northshore-family-medicine,6,1999,Glenbrook Hospital,8.0,Highland Park Hospital,1.0,Glenbrook Hospital,10.0,Highland Park Hospital,1.0,NorthShore Skokie Hospital,1.0,Ann & Robert H Lurie Children's Hospital of Chicago,1.0,Lake County Health Department Community Health Center,1.0,Glenbrook Hospital,12.0,['Sports medicine (Family medicine)'],,,,,,1,0,63rd percentile,73rd percentile,Evanston Hospital - Northshore University Health System,1.0,,,,,,,,,,,,,,5.0,4.0,4.0,5.0,5.0,,Evanston Hospital - Northshore University Health System,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.04666666666666667,0.04666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015555555555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031111111111111114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9b9e5e57-79bc-49d3-87bb-2bd987fbd826-concord-hospital-new-hampshire-dartmouth-family-medicine-family-medicine,8,1994,Concord Hospital,12.0,,,Concord Hospital,12.0,,,,,,,Concord Hospital,12.0,,,[],,,,,,1,0,87th percentile,99th percentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9bb86824-e39a-4fcd-9992-6839ce588d91-opti-west-springville-dermatology-dermatology,1,,Utah State Hospital,0.5,,,,,,,,,,,,,,,[],,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9bb8865c-c837-4e4b-bc81-22b86c041e5e-rutgers-robert-wood-johnson-medical-school-occupational-medicine-preventive-medicine,2,1983,Rutgers Robert Wood Johnson Medical School,12.0,Veterans Affairs New Jersey Health Care System,12.0,Rutgers Robert Wood Johnson Medical School,12.0,Veterans Affairs New Jersey Health Care System,12.0,,,,,,,,,[],,,,,,1,0,,89th percentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9bd9550c-299a-4b15-bc2c-2970262f0b92-richmond-university-medical-center-obstetrics-gynecology,4,1966,Richmond University Medical Center,12.0,,,Richmond University Medical Center,12.0,,,,,,,Island Reproductive Services,1.0,Richmond University Medical Center,10.0,[],,,,,,1,0,,,Memorial Sloan Kettering Cancer Center,1.0,,,,,,Richmond University Medical Center,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c0abdd8-16b9-4e23-9698-89d0354182e1-st-vincent-hospital-internal-medicine,25,1946,St Vincent Hospital,3.0,,,St Vincent Hospital,3.0,,,,,,,St Vincent Hospital,3.0,,,"['Interventional cardiology', 'Cardiovascular disease', 'Sleep medicine (multidisciplinary)']",,,,,,20,7,81st percentile,40th percentile,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,0.10069090360537035,0.05751998793181476,,0.14386181927892597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0431709156735556,0.06475637351033338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c0cc985-2bc0-408b-859e-4ec3606febb4-geisinger-health-system-physical-medicine-rehabilitation,1,2017,Geisinger Bloomsburg Hospital,12.0,,,Geisinger HealthSouth Rehabilitation Hospital,9.0,,,,,,,Geisinger HealthSouth Rehabilitation Hospital,3.0,Geisinger Medical Center,9.0,[],,,,,,20,7,,,,,,,,,,Geisinger Medical Center,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10069090360537035,0.05751998793181476,,0.14386181927892597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0431709156735556,0.06475637351033338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c11940c-643d-4ee4-a235-171df4263297-beth-israel-deaconess-medical-center-harvard-medical-school-emergency-medicine,13,2000,Beth Israel Deaconess Medical Center - Needham,1.0,Beth Israel Deaconess Medical Center,8.5,South Shore Hospital,1.5,Beth Israel Deaconess Medical Center,8.7,Tufts Medical Center,0.5,Mount Auburn Hospital,0.5,Beth Israel Deaconess Medical Center,7.0,Tufts Medical Center,1.0,['Emergency medical services'],,,,,,20,6,99th percentile,63rd percentile,St Vincent Hospital,1.0,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,,Tufts Medical Center,0.5,Cambridge Health Alliance,1.0,Children's Hospital,1.0,Children's Hospital,0.7,St. Luke's Hospital,1.0,Brockton Hospital,1.0,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,Children's Hospital,1.0,,,,,,,,,0.008,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c11c6e3-512f-4266-9d19-fda6c840f631-university-of-florida-plastic-surgery-integrated,,1964,Shands Hospital at the University of Florida - Gainesville,9.0,North Florida/South Georgia Veterans Health System,3.0,Shands Hospital at the University of Florida - Gainesville,9.0,North Florida/South Georgia Veterans Health System,3.0,,,,,Shands Hospital at the University of Florida - Gainesville,9.0,North Florida/South Georgia Veterans Health System,3.0,[],,,,,,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c214863-c664-4a19-ac80-45e78b40757c-usaf-school-of-aerospace-medicine-aerospace-medicine-preventive-medicine,4,1954,Biodynamics Research Corporation,0.3,USAF School of Aerospace Medicine,3.0,USAF School of Aerospace Medicine,5.0,,,,,,,,,,,[],,,,,,20,6,,96th percentile,,,,,,,,,,,,,,,,,,,,,,Wilford Hall Ambulatory Surgical Center,1.0,Civil Aerospace Medical Institute (CAMI),0.5,72nd Medical Group,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kettering Medical Center,0.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,USTRANSCOM,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c2e1542-cdb4-4fb8-9cfd-de4ade4c40fa-johns-hopkins-bloomberg-school-of-public-health-public-health-and-general-preventive-medicine-preventive-medicine,4,1963,Johns Hopkins Bloomberg School of Public Health,12.0,,,Johns Hopkins Bloomberg School of Public Health,12.0,,,,,,,,,,,['Family Medicine/Preventive Medicine (components individually accredited)'],,,,,,20,6,96th percentile,96th percentile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c34d109-d90a-48c7-9f3b-358e9b69acd4-university-of-tennessee-pediatrics,24,1954,Regional Medical Center at Memphis,1.0,Le Bonheur Children's Hospital,11.0,St Jude Children's Research Hospital,2.0,Regional Medical Center at Memphis,2.0,Le Bonheur Children's Hospital,8.0,,,Regional Medical Center at Memphis,1.0,Le Bonheur Children's Hospital,11.0,"['Internal medicine/Pediatrics', 'Pediatric critical care medicine', 'Pediatric hospital medicine', 'Pediatric nephrology', 'Pediatric endocrinology', 'Pediatric infectious diseases', 'Neonatal-perinatal medicine', 'Pediatric cardiology', 'Pediatric hematology/oncology', 'Pediatric pulmonology', 'Pediatric emergency medicine (Pediatrics)', 'Pediatric gastroenterology']",,,,,,25,11,66th percentile,69th percentile,,,,,,,,,,,,,,,,4.5,4.0,4.0,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05331308836926815,,,,,,,,,,,,,,,,,,,,,,,,0.04445794108715457,,0.04445794108715457,,,,,,,,,,,,,,,,,,,,,,0.03556635286972365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062204676586699065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c358a06-f238-4e78-901c-7090dbd52575-university-of-oklahoma-health-sciences-center-psychiatry,5,1955,OU Medical Center,3.0,OU Medical Center - Children's Hospital,1.0,OU Medical Center,3.0,Oklahoma Crisis Recovery Unit,1.0,OU Physicians,3.0,Veterans Affairs Medical Center (Oklahoma City),4.0,OU Physicians,7.5,North Care Center (Oklahoma City),0.5,['Child and adolescent psychiatry'],,,,,,5,0,53rd percentile,57th percentile,Veterans Affairs Medical Center (Oklahoma City),4.0,,,,,,OU Medical Center,6.0,,,,,,,3.5,4.5,4.0,3.0,3.0,,Veterans Affairs Medical Center (Oklahoma City),8.0,OU Medical Center - Presbyterian Tower,1.0,,,OU Medical Center - Presbyterian Tower,2.0,,,,,OU Physicians,3.0,Veterans Affairs Medical Center (Oklahoma City),3.0,OU Medical Center - Presbyterian Tower,3.0,"Turn Key Health Clinics, LLC",3.0,,,,,,3.0,,,,,,,,0.18818600000000002,,0.020907000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Griffin Memorial Hospital,2.0,,,,,,,,,,,,,,,,,,0.020907000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c374922-72f9-45d0-8ea2-c1d4eaeb9957-robert-packer-hospital-guthrie-family-medicine,6,1993,Robert Packer Hospital,13.0,,,Albany Medical Center,1.0,Robert Packer Hospital,12.0,Corning Hospital,1.0,SUNY Upstate Medical University,1.0,Robert Packer Hospital,13.0,Corning Hospital,1.0,[],,,,,,6,2,95th percentile,92nd percentile,,,,,,,,,,,,,,,,4.0,4.5,4.0,3.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,0.017504593577740837,,0.03499693761483945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05250153119258028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03499693761483945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c465b86-2200-4aae-9afd-ebea334341ea-mount-sinai-medical-center-of-florida-internal-medicine,18,1958,"Mount Sinai Medical Center of Florida, Inc",11.0,,,Miami Beach Community Health Center (MBCHC),0.5,"Mount Sinai Medical Center of Florida, Inc",10.5,,,,,Veterans Affairs Medical Center (Miami),1.0,"Mount Sinai Medical Center of Florida, Inc",11.0,"['Cardiovascular disease', 'Interventional cardiology', 'Infectious disease']",,,,,,18,7,68th percentile,65th percentile,,,,,,,,,,,,,,,,4.5,4.5,4.5,3.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,0.08357588075880759,,,4.0,,,,,,,,,,,,,,,,,,,0.05966124661246613,0.05966124661246613,,0.10744037940379403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05966124661246613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c4bd452-a356-4121-854e-8399fb223db7-detroit-medical-center-wayne-state-university-child-neurology,3,1988,Children's Hospital of Michigan,4.0,Harper-Hutzel Hospital,2.0,Children's Hospital of Michigan,10.0,Detroit Receiving Hospital and University Health Center,1.0,Veterans Affairs Medical Center (Detroit),1.0,,,Children's Hospital of Michigan,10.0,Harper-Hutzel Hospital,2.0,[],,,,,,18,7,,,,,,,,,,,,,,,,,,,,,,,,Detroit Receiving Hospital and University Health Center,5.0,Veterans Affairs Medical Center (Detroit),1.0,,,,,,,,,,,,,,,,,,,0.08357588075880759,,,,,,,,,,,,,,,,,,,,,,0.05966124661246613,0.05966124661246613,,0.10744037940379403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05966124661246613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c6544a8-d4dd-4a73-b020-3228a9b34e48-vanderbilt-university-medical-center-pathology-anatomic-clinical,6,1953,Vanderbilt University Medical Center,12.0,,,Office of the Chief Medical Examiner (Tennessee),1.0,Vanderbilt University Medical Center,9.0,Veterans Affairs Medical Center (Nashville),2.0,,,Vanderbilt University Medical Center,10.0,Veterans Affairs Medical Center (Nashville),2.0,"['Pediatric pathology', 'Hematopathology', 'Blood banking/transfusion medicine', 'Cytopathology', 'Neuropathology', 'Molecular genetic pathology (multidisciplinary)', 'Selective pathology']",,,,,,13,2,84th percentile,76th percentile,,,,,,,,Vanderbilt University Medical Center,12.0,,,,,,,4.0,4.0,4.0,3.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21724137931034482,0.2655172413793104,0.07241379310344827,,,,,,,,0.04827586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09655172413793103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c781758-6633-4ad3-ac99-d03ff46a11ca-sidney-kimmel-medical-college-at-thomas-jefferson-university-tjuh-pathology-anatomic-clinical,5,1953,Thomas Jefferson University Hospital,12.0,,,Thomas Jefferson University Hospital,12.0,,,,,,,Thomas Jefferson University Hospital,12.0,,,"['Cytopathology', 'Hematopathology', 'Hematopathology', 'Selective pathology', 'Blood banking/transfusion medicine']",,,,,,4,2,51st percentile,84th percentile,,,,,,,,Thomas Jefferson University Hospital,10.0,,,,,,,4.0,4.5,4.0,4.5,3.5,,,,,,,,,,,,,,Children's Hospital of Philadelphia,1.0,Office of the Medical Examiner,1.0,Alfred I duPont Hospital for Children,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129078,,,,0.129078,0.09684400000000001,0.258156,0.09684400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c820d5a-f39d-4f29-98b1-37f42e44ed98-university-of-texas-health-science-center-at-houston-medicine-pediatrics,8,2006,UT Physicians Specialty Clinics,12.0,Lyndon B Johnson General Hospital,7.0,UT Physicians Specialty Clinics,12.0,Lyndon B Johnson General Hospital,5.0,Memorial Hermann - Texas Medical Center,7.0,,,UT Physicians Specialty Clinics,12.0,Lyndon B Johnson General Hospital,6.0,[],,,,,,8,3,67th percentile,79th percentile,Memorial Hermann - Texas Medical Center,6.0,,,,,,UT Physicians Specialty Clinics,12.0,,,,,,,4.5,3.5,3.5,3.5,4.0,,University of Texas M D Anderson Cancer Center,1.0,Memorial Hermann - Texas Medical Center,4.0,,,,,,,,,Lyndon B Johnson General Hospital,5.0,Memorial Hermann - Texas Medical Center,7.0,,,,,,0.0766768902520336,0.025548739831977592,0.025548739831977592,0.0766768902520336,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025548739831977592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/9c82d4b0-47e5-4d86-aae4-ce0128d5a84e-eisenhower-medical-center-internal-medicine,20,2012,Eisenhower Medical Center,12.0,,,Eisenhower Medical Center,12.0,,,,,,,Eisenhower Medical Center,12.0,,,"['Infectious disease', 'Pulmonary disease']",,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0766768902520336,0.025548739831977592,0.025548739831977592,0.0766768902520336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025548739831977592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
