,Link,Average spots filled per cycle,Alumni Publication Percentile,Alumni Clinical Trial Percentile,Founding Year,"Year 0, site 0: institution name","Year 0, site 0: institution months","Year 0, site 1: institution name","Year 0, site 1: institution months","Year 1, site 0: institution name","Year 1, site 0: institution months","Year 1, site 1: institution name","Year 1, site 1: institution months","Year 2, site 0: institution name","Year 2, site 0: institution months","Year 2, site 1: institution name","Year 2, site 1: institution months","Year 2, site 2: institution name","Year 2, site 2: institution months","Year 3, site 0: institution name","Year 3, site 0: institution months","Year 3, site 1: institution name","Year 3, site 1: institution months","Year 4, site 0: institution name","Year 4, site 0: institution months","Year 4, site 1: institution name","Year 4, site 1: institution months",Accredited Fellowship Programs,Urologic Oncology,Minimally Invasive Urologic Surgery,Female Pelvic Medicine & Reconstructive Surgery,Pediatric Urology,Male Infertility/Andrology,Rating count,Review count,Overall Satisfaction,Work Hours,Schedule Flexibility,Career Guidance,Culture,Clinical Diversity,"Year 0, site 2: institution name","Year 0, site 2: institution months","Year 2, site 3: institution name","Year 2, site 3: institution months","Year 3, site 2: institution name","Year 3, site 2: institution months",Palliative Care,Allergy and Immunology,Cardiology,Infectious Disease,Rheumatology,"Year 1, site 2: institution name","Year 1, site 2: institution months","Year 1, site 3: institution name","Year 1, site 3: institution months",Hospice & Palliative Medicine,Bariatric Surgery,Colon & Rectal Surgery,Plastic Surgery,Surgical Critical Care,Vascular Surgery,Surgical Volume,Sports Medicine,Geriatric Medicine,Addiction Medicine,Urgent Care,"Year 0, site 3: institution name","Year 0, site 3: institution months","Year 4, site 2: institution name","Year 4, site 2: institution months","Year 1, site 4: institution name","Year 1, site 4: institution months",Thoracic Surgery,Breast Surgery,Neonatal-Perinatal Medicine,Developmental-Behavioral Pediatrics,Pediatric Critical Care Medicine,Pediatric Cardiology,Pediatric Hematology/Oncology,Maternal & Fetal Medicine/High Risk Obstetrics,Gynecologic Oncology,Critical Care Medicine,Adult Cardiothoracic Anesthesiology,Pediatric Anesthesiology,Pain Medicine,Obstetric Anesthesiology,"Year 0, site 4: institution name","Year 0, site 4: institution months","Year 1, site 5: institution name","Year 1, site 5: institution months",Pediatric Emergency Medicine,"Year 2, site 4: institution name","Year 2, site 4: institution months","Year 3, site 3: institution name","Year 3, site 3: institution months",Cataract Surgery,Cornea Surgery,Retinal Surgery,Glaucoma,Refractive Surgery,Vascular & Interventional Radiology,Endovascular Surgical Neuroradiology,Neuroradiology,Musculoskeletal Radiology,Abdominal Radiology,Epilepsy,Neurocritical Care,Neuromuscular Medicine,Cytopathology,Blood Banking/Transfusion Medicine,Forensic Pathology,Pediatric Pathology,Pediatric Dermatology,Procedural Dermatology,Dermatopathology,Cosmetic Dermatology,"Year 2, site 5: institution name","Year 2, site 5: institution months",Preventive Medicine,Addiction Psychiatry,Child & Adolescent Psychiatry,Geriatric Psychiatry,Psychopharmacology,"Year 5, site 0: institution name","Year 5, site 0: institution months","Year 6, site 0: institution name","Year 6, site 0: institution months","Year 5, site 1: institution name","Year 5, site 1: institution months",Neurosurgical Spine Surgery,Brain & Spinal Tumors,Cerebrovascular Surgery,Pediatric Neurosurgery,"Year 5, site 2: institution name","Year 5, site 2: institution months",Plastic & Reconstructive Microsurgery,Hand Surgery,Breast Reconstruction,Craniofacial Surgery,Aesthetic/Cosmetic Surgery,Cardiovascular Disease,Gastroenterology,Hematology & Oncology,Pulmonary Disease & Critical Care Medicine,Forensic Psychiatry,Psychosomatic Medicine,"Endocrinology, Diabetes & Metabolism",Complex General Surgical Oncology,Pediatric Surgery,Otolaryngic Allergy,Rhinology & Paranasal Sinus Disease,"Year 4, site 3: institution name","Year 4, site 3: institution months",Molecular Genetics,Selective Pathology,Pediatric Radiology,Breast Imaging,Reproductive Endocrinology & Infertility,Nephrology,Brain Injury Medicine,"Year 0, site 5: institution name","Year 0, site 5: institution months","Year 1, site 6: institution name","Year 1, site 6: institution months","Year 1, site 7: institution name","Year 1, site 7: institution months","Year 1, site 8: institution name","Year 1, site 8: institution months","Year 1, site 9: institution name","Year 1, site 9: institution months","Year 2, site 6: institution name","Year 2, site 6: institution months","Year 2, site 7: institution name","Year 2, site 7: institution months","Year 2, site 8: institution name","Year 2, site 8: institution months","Year 1, site 10: institution name","Year 1, site 10: institution months","Year 1, site 11: institution name","Year 1, site 11: institution months","Year 2, site 9: institution name","Year 2, site 9: institution months","Year 2, site 10: institution name","Year 2, site 10: institution months","Year 2, site 11: institution name","Year 2, site 11: institution months","Year 3, site 4: institution name","Year 3, site 4: institution months",Transplant Surgery,Endourology & Stone Disease,Orthopaedic Sports Medicine,Shoulder Surgery,Elbow Surgery,Orthopaedic Surgery Of The Spine,Headache,Clinical Neurophysiology,Sleep Medicine,Public Health & General Preventive Medicine,Spinal Cord Injury Medicine,Adult Reconstructive Orthopaedics,Orthopaedic Trauma,Vascular Neurology,Neuroimmunology/Multiple Sclerosis,Pediatric Infectious Diseases,Pediatric Gastroenterology,Hematology,Allergy & Immunology,Head & Neck Microvascular Surgery,Head & Neck Oncology,Neurotology,Pediatric Otolaryngology,"Year 6, site 1: institution name","Year 6, site 1: institution months","Year 3, site 5: institution name","Year 3, site 5: institution months","Year 3, site 6: institution name","Year 3, site 6: institution months",Medical Biochemical Genetics,Hematology and Oncology,Medical Toxicology,Plastic Surgery Within The Head & Neck,Skull Base Surgery,Pediatric Ophthalmology & Strabismus,"Year 4, site 4: institution name","Year 4, site 4: institution months","Year 4, site 5: institution name","Year 4, site 5: institution months","Year 4, site 6: institution name","Year 4, site 6: institution months","Year 4, site 7: institution name","Year 4, site 7: institution months","Year 4, site 8: institution name","Year 4, site 8: institution months",Foot & Ankle Surgery,Pediatric Rehabilitation,Adolescent Medicine,Pediatric Endocrinology,Nuclear Radiology,"Year 0, site 6: institution name","Year 0, site 6: institution months","Year 3, site 7: institution name","Year 3, site 7: institution months","Year 3, site 8: institution name","Year 3, site 8: institution months","Year 3, site 9: institution name","Year 3, site 9: institution months","Year 3, site 10: institution name","Year 3, site 10: institution months","Year 4, site 9: institution name","Year 4, site 9: institution months","Year 4, site 10: institution name","Year 4, site 10: institution months","Year 0, site 7: institution name","Year 0, site 7: institution months","Year 0, site 8: institution name","Year 0, site 8: institution months","Year 0, site 9: institution name","Year 0, site 9: institution months","Year 0, site 10: institution name","Year 0, site 10: institution months","Year 0, site 11: institution name","Year 0, site 11: institution months","Year 0, site 12: institution name","Year 0, site 12: institution months",Pediatric Rheumatology,Oculo-Plastic & Orbital Reconstructive Surgery,Child Abuse Pediatrics,Neuropathology,Neuro-Ophthalmology,"Year 6, site 2: institution name","Year 6, site 2: institution months",Pediatric Pulmonology,Pediatric Sports Medicine,Cardiopulmonary Transplantation,Thoracic Surgical Oncology,Undersea & Hyperbaric Medicine,Pediatric Orthopaedics,Minimally Invasive Thoracic Surgery,Medical Microbiology,Pediatric Plastic Surgery,Pulmonary/Critical Care,Endocrinology,Pediatric Nephrology,Sports Medicine (Non-Surgical),Musculoskeletal Oncology,"Year 5, site 3: institution name","Year 5, site 3: institution months","Year 5, site 4: institution name","Year 5, site 4: institution months","Year 5, site 5: institution name","Year 5, site 5: institution months","Year 5, site 6: institution name","Year 5, site 6: institution months",Aerospace Medicine,"Year 6, site 3: institution name","Year 6, site 3: institution months",Congenital Cardiac Surgery,Chemical Pathology,Neurodevelopmental Disabilities,"Year 5, site 7: institution name","Year 5, site 7: institution months"
0,https://www.doximity.com/residency/programs/090ee00e-fa4f-44f5-9ae3-f7c0b64ef35d-hamilton-medical-center-internal-medicine,,,,2018,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11293519695044471,0.08470986869970351,0.11293519695044471,,,,,,,,,,,,,,,,,,,,,,0.11293519695044471,0.056484540448962305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/091653bc-73d3-420a-ae0d-9ecbeeaefeee-community-memorial-health-system-psychiatry,,,,2020,Community Memorial Hospital,6.0,Ventura County Medical Center,6.0,Ventura County Medical Center,9.0,,,Community Memorial Hospital,6.0,,,,,Community Memorial Hospital,6.0,Ventura County Medical Center,6.0,,,,,[],,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11293519695044471,0.08470986869970351,0.11293519695044471,,,,,,,,,,,,,,,,,,,,,,0.11293519695044471,0.056484540448962305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/091ea9d5-ffbc-49e5-9725-22a44049459a-new-york-presbyterian-hospital-cornell-campus-public-health-and-general-preventive-medicine-preventive-medicine,1,83rd percentile,70th percentile,1975,New York Presbyterian Hospital,12.0,,,New York Presbyterian Hospital,9.0,New York City Department of Health and Mental Hygiene,2.0,,,,,,,,,,,,,,,[],,,,,,6,2,,,,,,,,,,,,,,,,,,Mount Sinai Hospital,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/091f05ea-b733-4277-b8e1-77096aa5262c-riverside-medical-center-internal-medicine,5,,,2017,Riverside Medical Center,13.0,,,Riverside Medical Center,13.0,,,Riverside Medical Center,13.0,,,,,,,,,,,,,"['Cardiovascular disease', 'Interventional cardiology', 'Gastroenterology']",,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/0922ec3f-f99b-46a1-85e9-61dd3f8f59fe-medical-university-of-south-carolina-internal-medicine,27,65th percentile,80th percentile,1957,Ralph H Johnson VA Medical Center (Charleston),3.0,MUSC Medical Center,9.0,Ralph H Johnson VA Medical Center (Charleston),3.0,MUSC Medical Center,9.0,Ralph H Johnson VA Medical Center (Charleston),3.0,MUSC Medical Center,9.0,,,,,,,,,,,"['Internal medicine/Pediatrics', 'Hospice and palliative medicine (multidisciplinary)', 'Critical care medicine (Internal medicine)', 'Advanced heart failure and transplant cardiology', 'Geriatric medicine (Internal medicine)', 'Adult congenital heart disease', 'Pulmonary disease and critical care medicine', 'Rheumatology', 'Transplant hepatology', 'Hematology and medical oncology', 'Endocrinology, diabetes, and metabolism', 'Internal medicine/Psychiatry (components individually accredited)', 'Cardiovascular disease', 'Clinical cardiac electrophysiology', 'Sleep medicine (multidisciplinary)', 'Infectious disease', 'Interventional cardiology', 'Nephrology', 'Gastroenterology']",,,,,,23,8,4.5,4.5,4.5,4.0,4.5,4.0,,,,,,,,,,,0.04050927610040014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11698799563477628,0.08551473263004729,0.06748635867588214,0.04950163695889414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/09273254-bcd7-4f57-b29e-a6765f9ecc03-stanford-health-care-sponsored-stanford-university-psychiatry,12,95th percentile,96th percentile,1951,Veterans Affairs Palo Alto Health Care System,8.0,Stanford Health Care,4.0,Veterans Affairs Palo Alto Health Care System,1.0,Stanford Health Care,11.0,Veterans Affairs Palo Alto Health Care System,6.0,Stanford Health Care,6.0,,,Veterans Affairs Palo Alto Health Care System,1.0,Stanford Health Care,7.0,,,,,"['Sleep medicine (multidisciplinary)', 'Geriatric psychiatry', 'Consultation-liaison psychiatry', 'Addiction medicine (multidisciplinary)', 'Child and adolescent psychiatry']",,,,,,37,10,4.5,4.5,4.5,4.5,4.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05870886566008517,0.15936701509872242,,0.025164537359659317,,,,,,,,,,,,,,,,,,,,,,0.008379790940766553,,,,,,,,,,,,,,,0.008379790940766553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/092f4983-0d06-4bfd-a37b-9cec12b396ff-sidney-kimmel-medical-college-at-thomas-jefferson-university-tjuh-internal-medicine,39,85th percentile,96th percentile,1960,Methodist Hospital,1.0,Thomas Jefferson University Hospital,11.0,Methodist Hospital,1.0,Thomas Jefferson University Hospital,10.0,Methodist Hospital,1.0,Thomas Jefferson University Hospital,10.0,Veterans Affairs Medical Center (Wilmington),1.0,,,,,,,,,"['Critical care medicine (Internal medicine)', 'Hematology and medical oncology', 'Pulmonary disease and critical care medicine', 'Rheumatology', 'Clinical cardiac electrophysiology', 'Infectious disease', 'Cardiovascular disease', 'Advanced heart failure and transplant cardiology', 'Endocrinology, diabetes, and metabolism', 'Interventional cardiology', 'Nephrology', 'Gastroenterology', 'Transplant hepatology']",,,,,,63,14,4.5,4.5,4.5,4.0,4.5,4.5,,,,,,,,,,0.06325039833312907,,Veterans Affairs Medical Center (Wilmington),1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14878048780487804,0.1747983821546758,0.13390243902439025,0.08926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/093059d9-f692-4c44-a02b-a260b7a79741-texas-a-m-college-of-medicine-scott-and-white-medical-center-temple-otolaryngology,1,,,2011,Central Texas Veterans Affairs Healthcare System,2.0,Texas A&M College of Medicine-Scott and White Medical Center,10.0,Central Texas Veterans Affairs Healthcare System,4.0,Texas A&M College of Medicine-Scott and White Medical Center,8.0,Central Texas Veterans Affairs Healthcare System,4.0,Texas A&M College of Medicine-Scott and White Medical Center,8.0,,,Texas A&M College of Medicine-Scott and White Medical Center,12.0,,,Central Texas Veterans Affairs Healthcare System,2.0,Texas A&M College of Medicine-Scott and White Medical Center,10.0,[],,,,,,1,1,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,0.06325039833312907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14878048780487804,0.1747983821546758,0.13390243902439025,0.08926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/093a3673-7a85-4ce8-8f64-df7314ff8bb4-louisiana-state-university-shreveport-neurological-surgery,2,,,2001,Ochsner LSU Health Shreveport (OLH Shreveport),12.0,,,Ochsner LSU Health Shreveport (OLH Shreveport),9.0,,,Ochsner LSU Health Shreveport (OLH Shreveport),3.0,Overton Brooks Veterans Affairs Medical Center,6.0,,,Ochsner LSU Health Shreveport (OLH Shreveport),6.0,Willis-Knighton Medical Center,6.0,Ochsner LSU Health Shreveport (OLH Shreveport),6.0,,,[],,,,,,1,1,,,,,,,,,,,,,,,,0.06325039833312907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ochsner LSU Health Shreveport (OLH Shreveport),12.0,Ochsner LSU Health Shreveport (OLH Shreveport),12.0,,,,,,,,,,,,,,0.14878048780487804,0.1747983821546758,0.13390243902439025,0.08926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/094df22d-78eb-4a5a-8c96-cfe912c25ee4-st-joseph-s-university-medical-center-obstetrics-gynecology,3,,39th percentile,1982,St Joseph's University Medical Center,12.0,,,St Joseph's University Medical Center,10.0,,,St Joseph's University Medical Center,9.0,Hackensack University Medical Center,2.0,,,St Joseph's University Medical Center,12.0,,,,,,,[],,,,,,1,1,,,,,,,,,,,,,,,,0.06325039833312907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14878048780487804,0.1747983821546758,0.13390243902439025,0.08926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/094e5b61-392b-4c17-abb6-da9b2f4fa235-mayo-clinic-college-of-medicine-and-science-rochester-vascular-surgery-integrated,1,98th percentile,80th percentile,2011,Mayo Clinic (Rochester),2.0,Mayo Clinic Hospital-Rochester,10.0,Mayo Clinic Health System - Mankato,3.0,Mayo Clinic (Rochester),2.0,North Central Heart Institute,3.0,Mayo Clinic Health System - Mankato,1.5,Mayo Clinic (Rochester),2.0,Mayo Clinic (Rochester),2.0,Mayo Clinic Hospital-Rochester,10.0,Mayo Clinic (Rochester),2.0,Mayo Clinic Hospital-Rochester,10.0,[],,,,,,1,0,5.0,5.0,5.0,5.0,5.0,0.0,,,Mayo Clinic Hospital-Rochester,5.5,,,,,,0.06325039833312907,,Mayo Clinic Hospital-Rochester,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14878048780487804,0.1747983821546758,0.13390243902439025,0.08926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/094e8db3-0a59-40c3-82fb-a3aacfb1d246-university-of-massachusetts-emergency-medicine,12,89th percentile,79th percentile,1986,Milford Whitinsville Hospital,1.0,UMass Memorial Health Care (University Campus),10.0,Milford Whitinsville Hospital,1.0,UMass Memorial Health Care (University Campus),10.0,UMass Memorial Health Care (University Campus),8.5,UMass Memorial Health Care (Memorial Campus),1.5,,,,,,,,,,,"['Emergency medical services', 'Medical toxicology (Emergency medicine)']",,,,,,13,2,4.0,4.0,4.0,4.0,4.5,4.5,UMass Memorial Health Care (Memorial Campus),2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/0972bd8e-963a-4fec-a9f3-a813718b086d-magnolia-regional-health-center-internal-medicine,6,,,2015,Magnolia Regional Health Center,12.0,,,Baptist Memorial Medical Education,1.0,Magnolia Regional Health Center,11.0,Geriatrics Group of Memphis,1.0,Baptist Memorial Medical Education,2.0,Magnolia Regional Health Center,9.0,,,,,,,,,['Cardiovascular disease'],,,,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/0976697c-06da-4808-ae5d-1c623ca212a2-stanford-health-care-sponsored-stanford-university-pathology-anatomic-clinical,10,94th percentile,69th percentile,1961,Veterans Affairs Palo Alto Health Care System,3.0,Stanford Health Care,9.0,Veterans Affairs Palo Alto Health Care System,2.0,Stanford Health Care,10.0,Stanford Health Care,12.0,,,,,Veterans Affairs Palo Alto Health Care System,2.0,Stanford Health Care,10.0,,,,,"['Selective pathology', 'Medical microbiology', 'Selective pathology', 'Selective pathology', 'Hematopathology', 'Neuropathology', 'Dermatopathology (multidisciplinary)', 'Pediatric pathology', 'Cytopathology', 'Selective pathology', 'Blood banking/transfusion medicine', 'Selective pathology']",,,,,,13,3,4.5,4.0,4.5,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0963157894736842,0.0963157894736842,,,,,0.08026315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1444736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1926315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/099025e7-8090-44ce-90cf-53f25e9a18e0-university-of-southern-california-lac-usc-medical-center-anesthesiology,18,55th percentile,67th percentile,1996,Keck Hospital of USC,4.0,Kenneth Norris Jr Cancer Hospital and Research Institute,1.0,Keck Hospital of USC,2.0,LAC+USC Medical Center,10.0,Keck Hospital of USC,5.0,LAC+USC Medical Center,4.0,Cedars-Sinai Medical Center,1.0,Keck Hospital of USC,8.0,LAC+USC Medical Center,4.0,,,,,"['Critical care medicine (Anesthesiology)', 'Pain medicine (multidisciplinary)', 'Adult cardiothoracic anesthesiology']",,,,,,22,4,4.5,4.0,4.0,4.0,4.5,4.5,LAC+USC Medical Center,7.0,Children's Hospital Los Angeles,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024776000000000003,0.03304100000000001,0.04130600000000001,0.08261200000000002,0.008265000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/0997ac70-2ca5-4cb2-b71e-28486d684ae1-university-of-vermont-medical-center-radiology-diagnostic,6,73rd percentile,90th percentile,1976,University of Vermont Medical Center,12.0,,,University of Vermont Medical Center,12.0,,,University of Vermont Medical Center,11.0,,,,,University of Vermont Medical Center,12.0,,,,,,,"['Neuroradiology', 'Vascular and interventional radiology']",,,,,,10,4,4.5,4.0,4.5,4.5,4.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0773256,0.0386744,0.0773256,0.057999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://www.doximity.com/residency/programs/099ba2aa-8f3b-4530-807b-869ee8811443-mercyone-north-iowa-medical-center-mason-city-family-medicine,6,59th percentile,73rd percentile,1978,MercyOne North Iowa Medical Center,12.0,,,MercyOne North Iowa Medical Center,12.0,,,MercyOne North Iowa Medical Center,12.0,,,,,,,,,,,,,['Hospice and palliative medicine (multidisciplinary)'],,,,,,6,0,4.0,4.0,4.0,4.0,4.5,4.0,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
