,State,City,Blank,Program name,ID,Status,ERAS link
31,MA,Worcester,,University of Massachusetts Program,3622421117,Participating,http://www.umassmed.edu/surgery/divisions-and-programs/plastic-surgery/about-us/
32,MD,Baltimore,,Johns Hopkins University/University of Maryland Program,3622321037,Participating,
33,MI,Ann Arbor,,University of Michigan Health System Program,3622521042,Participating,http://surgery.med.umich.edu/portal/index.shtml
34,MI,Grand Rapids,,Spectrum Health/Michigan State University Program,3622512001,Participating,https://www.spectrumhealthgme.org
35,MN,Minneapolis,,University of Minnesota Program,3622600160,Participating,https://z.umn.edu/PRSprogram
36,MN,Rochester,,Mayo Clinic College of Medicine and Science (Rochester) Program,3622600161,Participating,http://www.mayoclinic.org
37,MO,Columbia,,University of Missouri-Columbia Program,3622821049,Participating,https://medicine.missouri.edu/departments/surgery/divisions/plastic-and-reconstructive-surgery/residency
38,MO,St Louis,,Washington University/B-JH/SLCH Consortium Program,3622800143,Participating,https://plasticsurgery.wustl.edu/education/residency/
39,MO,St. Louis,,St Louis University School of Medicine Program,3622800144,Not Participating,
40,MS,Jackson,,University of Mississippi School of Medicine Program,3622700001,Participating,https://www.umc.edu/surgery/
41,NC,Chapel Hill,,University of North Carolina Hospitals Program,3623600156,Participating,https://www.med.unc.edu/surgery/plastic/
42,NC,Durham,,Duke University Hospital Program,3623600155,Not Participating,
43,NC,Winston-Salem,,Wake Forest University School of Medicine Program,3623611074,Participating,https://www.wakehealth.edu/Specialty/p/Plastic-and-Reconstructive-Surgery
44,NH,Lebanon,,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,3623200001,Participating,https://gme.dartmouth-hitchcock.org/plastic_surgery/program-introduction.html
45,NJ,Camden,,Cooper Hospital-University Medical Center Program,3623300152,Participating,https://www.cooperhealth.edu/residencies/plastic-surgery
46,NJ,Newark,,Rutgers Health/New Jersey Medical School Program,3623300151,Participating,
47,NM,Albuquerque,,University of New Mexico School of Medicine Program,3623400001,Participating,https://hsc.unm.edu/school-of-medicine/surgery/index.html
48,NV,Las Vegas,,University of Nevada Las Vegas (UNLV) School of Medicine Program,3623121138,Participating,https://www.unlv.edu/medicine/surgery/plastic
49,NY,Albany,,Albany Medical Center Program,3623521055,Participating,https://www.amc.edu/academic/GMENew/Plastic_Surgery/index.cfm
50,NY,Bronx,,Montefiore Medical Center/Albert Einstein College of Medicine of Yeshiva University Program,3623500157,Participating,http://www.montefiore.org/plasticsurgeryresidencyprogram
51,NY,Garden City,,Nassau University Medical Center/Stony Brook University Program,3623500158,Participating,http://www.lipsg.com
52,NY,Great Neck,,Zucker School of Medicine at Hofstra/Northwell Program,3623500142,Participating,https://www.northwell.edu/research-and-education/graduate-medical-education/residency-plastic-and-reconstructive-surgery-northwe
53,NY,New York,,Icahn School of Medicine at Mount Sinai Program,3623500154,Participating,http://icahn.mssm.edu/education/residencies-fellowships/list/msh-plastic-surgery-residency
54,NY,New York,,NYU Grossman School of Medicine Program,3623500155,Participating,https://med.nyu.edu/departments-institutes/plastic-surgery/education/residency
55,NY,New York,,New York Presbyterian Hospital (Columbia and Cornell Campus) Program,3623500152,Participating,https://surgery.weill.cornell.edu/education-and-training/residency-programs/plastic-and-reconstructive-surgery-residency
56,NY,Rochester,,University of Rochester Program,3623500145,Participating,http://www.urmc.rochester.edu/smd/gme/prospective/training_programs.cfm
57,OH,Cincinnati,,University of Cincinnati Medical Center/College of Medicine Program,3623821112,Not Participating,
58,OH,Cleveland,,Case Western Reserve University/University Hospitals Cleveland Medical Center Program,3623821078,Not Participating,
59,OH,Cleveland,,Cleveland Clinic Foundation Program,3623800149,Participating,http://my.clevelandclinic.org/services/dermatology-plastic-surgery/for-medical-professionals/plastic-surgery-residencies-fellows
60,OH,Columbus,,Ohio State University Hospital Program,3623821081,Participating,http://plasticsurgery.osu.edu/
61,OH,Dayton,,Wright State University Program,3623800144,Participating,http://www.med.wright.edu/plastic
62,OR,Portland,,Oregon Health & Science University Program,3624000148,Participating,http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/clinical-departments/surgery/residency-and-fellowships
63,PA,Allentown,,Lehigh Valley Health Network/University of South Florida College of Medicine Program,3624100161,Participating,http://www.lvhn.org
64,PA,Danville,,Geisinger Health System Program,3624100162,Participating,https://www.geisinger.edu/education/residencies-fellowships/residencies/plastic-surgery
65,PA,Hershey,,Penn State Milton S Hershey Medical Center Program,3624121087,Participating,http://www.pennstatehershey.org/web/plasticsurgery/home
66,PA,Philadelphia,,University of Pennsylvania Health System Program,3624100159,Participating,
67,PA,Pittsburgh,,UPMC Medical Education Program,3624121090,Participating,http://plasticsurgery.pitt.edu
68,RI,Providence,,Brown University Program,3624300150,Participating,https://plasticsurgery.med.brown.edu/
69,SC,Charleston,,Medical University of South Carolina College of Medicine Program,3624500001,Participating,http://www.musc.edu/surgery/education/residency/plastic-surgery/
70,SC,Columbia,,Prisma Health/University of South Carolina SOM Columbia (Columbia) Program,3624500002,Participating,https://residency.palmettohealth.org/residencies/plastic-surgery/program-overview
71,TN,Nashville,,Vanderbilt University Medical Center Program,3624700002,Not Participating,
72,TX,Dallas,,University of Texas Southwestern Medical Center Program,3624821097,Participating,http://www.utsouthwestern.edu/education/medical-school/departments/plastic-surgery/education-training/index.html
73,TX,Galveston,,University of Texas Medical Branch Hospitals Program,3624811098,Participating,http://www.utmb.edu/surgery/plastic/
74,TX,Houston,,Baylor College of Medicine Program,3624831099,Participating,https://www.bcm.edu/departments/surgery/divisions/plastic-surgery/education/plastic-surgery-integrated-residency
75,TX,Temple,,Texas A&M College of Medicine-Scott and White Medical Center (Temple) Program,3624821130,Participating,http://www.BSWH.med/PlasticSurgeryResidency
76,UT,Salt Lake City,,University of Utah Health Program,3624900001,Participating,http://medicine.utah.edu/surgery/plastic_surgery
77,VA,Charlottesville,,University of Virginia Medical Center Program,3625111104,Participating,http://www.healthsystem.virginia.edu/internet/plasticsurgery
78,VA,Richmond,,Virginia Commonwealth University Health System Program,3625100153,Participating,https://surgery.vcu.edu/education/residencies/plastic-reconstructive-surgery/
79,VA,Roanoke,,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,3625100154,Participating,https://www.carilionclinic.org/plastic-surgery/residency
80,WA,Seattle,,University of Washington Program,3625400147,Participating,http://uwsurgery.org/
81,WI,Madison,,University of Wisconsin Hospitals and Clinics Program,3625621109,Participating,https://www.surgery.wisc.edu/education-training/residencies/plastic-surgery-residency/
82,WI,Milwaukee,,Medical College of Wisconsin Affiliated Hospitals Program,3625621110,Participating,http://mcw.edu/plasticsurgery
83,WV,Morgantown,,West Virginia University School of Medicine Program,3625500001,Participating,https://medicine.hsc.wvu.edu/surgery/residents/plastic-surgery/
