,State,City,Blank,Program name,ID,Status,ERAS link
133,PA,Philadelphia,,University of Pennsylvania Health System Program,1804121102,Not Participating,
134,PA,Pittsburgh,,Allegheny Health Network Medical Education Consortium (AGH) Program,1804121140,Participating,http://www.ahn.org/education
135,PA,Pittsburgh,,UPMC Medical Education (Pittsburgh) Program,1804121103,Participating,https://www.neurology.pitt.edu/residency
136,PA,West Reading,,Tower Health Program,1804100001,Participating,https://towerhealth.org/academic-affairs/residency-programs/adult-neurology-residency-program
137,PR,San Juan,,University of Puerto Rico Program,1804221104,Participating,
138,RI,Providence,,Brown University Program,1804321131,Participating,http://brown.edu/go/neurology
139,SC,Charleston,,Medical University of South Carolina Program,1804521105,Participating,https://medicine.musc.edu/departments/neurology/education/residency
140,SC,Columbia,,Prisma Health/University of South Carolina SOM Columbia (Columbia) Program,1804512164,Participating,http://residency.prismahealth.org
141,SC,Greer,,Prisma Health/University of South Carolina SOM Greenville (Greer) Program,1804500165,Participating,https://schealthsciencescenter.org/neurology-residency-greer/
142,TN,Memphis,,University of Tennessee Program,1804721106,Participating,http://www.uthsc.edu/neurology
143,TN,Nashville,,Vanderbilt University Medical Center Program,1804721107,Participating,https://www.vumc.org/neurology/prospective-residents
144,TX,Austin,,University of Texas at Austin Dell Medical School Program,1804800001,Not Participating,
145,TX,Austin,,University of Texas at Austin Dell Medical School Program,1804812156,Participating,https://dellmed.utexas.edu/education/academics/graduate-medical-education/neurology-residency
146,TX,Dallas,,University of Texas Southwestern Medical Center Program,1804821108,Participating,http://www.utsouthwestern.edu/neurologyresidency
147,TX,El Paso,,Texas Tech University HSC El Paso Program,1804800168,Not Participating,
148,TX,Galveston,,University of Texas Medical Branch Hospitals Program,1804811109,Participating,http://www.utmb.edu
149,TX,Harlingen,,University of Texas Rio Grande Valley Program,1804800169,Not Participating,
150,TX,Houston,,Baylor College of Medicine Program,1804821110,Participating,
151,TX,Houston,,Methodist Hospital (Houston) Program,1804812160,Participating,http://www.houstonmethodist.org/neurology-residency
152,TX,Houston,,University of Texas Health Science Center at Houston Program,1804831111,Participating,
153,TX,Lubbock,,Texas Tech University Health Sciences Center at Lubbock Program,1804813163,Participating,https://www.ttuhsc.edu/medicine/neurology/
154,TX,San Antonio,,University of Texas Health Science Center San Antonio Joe and Teresa Lozano Long School of Medicine Program,1804821112,Not Participating,
155,TX,Temple,,Texas A&M College of Medicine-Scott and White Medical Center (Temple) Program,1804800167,Participating,https://www.bswhealth.med/education/Pages/gme/temple/neurology-residency.aspx
156,UT,Salt Lake City,,University of Utah Health Program,1804921113,Participating,http://medicine.utah.edu/neurology/
157,VA,Charlottesville,,University of Virginia Medical Center Program,1805111115,Participating,https://med.virginia.edu/neurology/education/adult-neurology-residency-training-program/
158,VA,Richmond,,Virginia Commonwealth University Health System Program,1805121116,Participating,https://neurology.vcu.edu/education/residency/
159,VA,Roanoke,,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,1805100117,Participating,https://www.carilionclinic.org/gme/neurology-residency
160,VT,Burlington,,University of Vermont Medical Center Program,1805011114,Participating,https://www.uvmhealth.org/gme/Pages/Residencies/neurology.aspx
161,WA,Seattle,,University of Washington Program,1805421117,Participating,http://www.neurology.washington.edu
162,WI,Madison,,University of Wisconsin Hospitals and Clinics Program,1805621119,Participating,https://www.neurology.wisc.edu/residency-program
163,WI,Milwaukee,,Medical College of Wisconsin Affiliated Hospitals Program,1805621120,Participating,http://www.mcw.edu/neurology.htm
164,WV,Huntington,,Marshall University School of Medicine Program,1805500119,Participating,http://jcesom.marshall.edu/residents-fellows/programs/neurology/
165,WV,Morgantown,,West Virginia University Program,1805511118,Participating,https://medicine.hsc.wvu.edu/neurology/residents/
