,State,City,Blank,Program name,ID,Status,ERAS link
52,PA,East Norriton,,Albert Einstein Healthcare Network/Einstein Medical Center Montgomery Program,4514100123,Participating,
53,PA,Hershey,,Penn State Milton S Hershey Medical Center Program,4514113014,Participating,https://residency.med.psu.edu/programs/vascular-surgery-residency/
54,PA,Philadelphia,,University of Pennsylvania Health System Program,4514100120,Participating,http://www.uphs.upenn.edu/surgery/Education/vascular/integrated_vascular_program.html
55,PA,Pittsburgh,,Allegheny Health Network Medical Education Consortium (AGH) Program,4514131111,Participating,https://www.ahn.org/health-care-professionals/education/graduate-medical-education/residencies/vascular-surgery
56,PA,Pittsburgh,,UPMC Medical Education Program,4514121088,Participating,http://www.UPMC.com/vascularsurgerytraining
57,SC,Charleston,,Medical University of South Carolina Program,4514531010,Participating,http://academicdepartments.musc.edu/surgery/education/vascular/index.htm
58,TX,Dallas,,University of Texas Southwestern Medical Center Program,4514800127,Participating,https://www.utsouthwestern.edu/education/medical-school/departments/surgery/divisions/vascular-surgery/
59,TX,Galveston,,University of Texas Medical Branch Hospitals Program,4514800124,Participating,
60,TX,Houston,,Baylor College of Medicine Program,4514800126,Participating,
61,TX,Houston,,Methodist Hospital (Houston) Program,4514800113,Participating,https://www.houstonmethodist.org/education/medical/graduate-medical-education/integrated-vascular-surgery-residency/
62,TX,Houston,,University of Texas Health Science Center at Houston Program,4514800125,Participating,https://med.uth.edu/cvs/
63,VA,Norfolk,,Eastern Virginia Medical School Program,4515100002,Participating,https://www.evms.edu/education/schools_institutes_centers_departments/surgery/residencies/vascular_surgery_residency/
64,WA,Seattle,,University of Washington School of Medicine Program,4515400007,Participating,http://www.uwsurgery.org
65,WI,Madison,,University of Wisconsin Hospitals and Clinics Program,4515631005,Participating,http://www.surgery.wisc.edu/education-training/residencies/vascular-surgery-residency/
66,WV,Charleston,,Charleston Area Medical Center/West Virginia University (Charleston Division) Program,4515500126,Participating,https://www.camcmedicine.edu/academic-departments/department-vascular-surgery/residency-and-fellowship
